time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1006.28,8165401,7882646,3887864,839028,71730,187060
2007.89,8165800,7883037,3887864,838988,71735,187060
3008.67,8166196,7883408,3887864,839308,71736,187060
4009.29,8166597,7883805,3887864,839308,71738,187060
5009.97,8166995,7884199,3887864,839308,71739,187060
6010.66,8167395,7884592,3887864,840148,71742,187060
7013.76,8167795,7884990,3887864,839648,71743,187060
8015.22,8168194,7885384,3887864,840084,71745,187060
9016.76,8168594,7885777,3887864,840232,71748,187060
10018.14,8168991,7886152,3887864,840232,71759,187060
11018.94,8169384,7886495,3887864,834424,71768,187060
12021.9,8169785,7886856,3887864,833424,71773,187060
13023.65,8170179,7887220,3887864,835488,71775,187060
14024.31,8170576,7887616,3887864,835856,71776,187060
15024.95,8170978,7888006,3887864,835960,71779,187060
16026.08,8171376,7888394,3887864,836296,71783,187060
17027.78,8171774,7888788,3887864,836796,71786,187060
18029.28,8172173,7889171,3887864,837012,71794,187060
19030.92,8172573,7889564,3887864,837208,71797,187060
20032.69,8172970,7889932,3887864,837372,71815,186228
21034.4,8173369,7890318,3887864,837388,71818,186228
22036.18,8173764,7890707,3887864,838164,71823,186228
23037.13,8174158,7891071,3887864,841392,71827,186228
24038.04,8174550,7891417,3887864,832620,71833,186232
