time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1005.52,8246862,7961272,3887864,835924,72529,186888
2007.56,8247264,7961666,3887864,836360,72531,186888
3008.32,8247661,7962036,3887864,838364,72533,186888
4008.93,8248060,7962434,3887864,838752,72534,186888
5009.62,8248458,7962826,3887864,838916,72536,186888
6012.19,8248859,7963218,3887864,838916,72541,186888
7012.81,8249259,7963615,3887864,838668,72541,186888
8013.87,8249656,7964001,3887864,838920,72546,186888
9015.32,8250055,7964392,3887864,838668,72551,186888
10017.2,8250451,7964780,3887864,838668,72555,186888
11019.76,8250847,7965125,3887864,836036,72564,186888
12020.54,8251239,7965478,3887864,832968,72568,186888
13021.24,8251631,7965851,3887864,835380,72571,186888
14021.96,8252030,7966248,3887864,835752,72571,186888
15022.66,8252429,7966642,3887864,836640,72573,186888
16024.07,8252828,7967032,3887864,836712,72577,186888
17025.58,8253226,7967422,3887864,837156,72580,186888
18026.72,8253623,7967805,3887864,837828,72594,186888
19028.16,8254020,7968195,3887864,837872,72599,186888
20029.28,8254418,7968582,3887864,838124,72602,186888
21030.8,8254814,7968964,3887864,838376,72609,186888
22032.16,8255212,7969357,3887864,838548,72612,186888
23032.97,8255608,7969725,3887864,839588,72616,186888
24033.72,8256000,7970077,3887864,834644,72621,186888
