time,sent,received,total
1.38,121346.78,511341.04,617.86
1002.48,121349.41,511341.3,617.86
2003.49,121351.67,511343.92,617.87
3004.19,121353.84,511346.95,617.87
4004.84,121353.84,511347.01,617.87
5005.49,121355.02,511347.5,617.87
6006.12,121355.35,511347.71,617.87
7007.15,121355.96,511348.01,617.87
8008.0,121355.96,511348.07,617.88
9008.87,121357.65,511349.44,617.88
10009.58,121358.07,511350.98,617.88
11010.8,121402.34,511364.0,617.94
12011.82,121444.87,511669.36,618.28
13012.75,121466.29,511686.55,618.31
14013.81,121467.78,511686.86,618.31
15015.19,121468.12,511687.15,618.32
16015.98,121468.56,511687.36,618.32
17016.68,121470.36,511688.88,618.32
18017.34,121471.02,511689.13,618.32
19017.98,121471.25,511689.39,618.32
20018.71,121471.74,511689.68,618.32
21019.66,121472.39,511689.97,618.32
22020.5,121473.33,511690.81,618.32
23021.19,121473.97,511691.07,618.33
