time,total,idle,mem_total,mem_free,2468/cpu,2468/rss,91378/cpu,91378/rss
1004.52,8238108,7697006,3887864,153308,278393,1056584,1451,54400
2006.17,8238510,7697384,3887864,153060,278408,1056608,1452,54400
3007.16,8238907,7697710,3887864,141528,278423,1056632,1452,54400
4008.31,8239305,7698095,3887864,141652,278433,1056636,1452,54400
5009.31,8239703,7698456,3887864,152776,278442,1056640,1452,54400
6010.2,8240102,7698846,3887864,152776,278448,1056640,1452,54400
7011.76,8240502,7699230,3887864,143988,278452,1056640,1452,54400
8013.48,8240897,7699591,3887864,143408,278469,1056660,1452,54400
9015.2,8241290,7699971,3887864,144536,278481,1056664,1452,54400
10016.48,8241685,7700317,3887864,139388,278496,1056820,1454,54400
11018.03,8242073,7700537,3887864,133268,278556,1054508,1454,54400
12026.72,8242458,7700729,3887864,112032,278594,1054700,1455,54404
13027.74,8242858,7700965,3887864,102404,278605,1054696,1455,54404
14028.63,8243254,7701307,3887864,86980,278616,1054696,1455,54404
15030.47,8243647,7701685,3887864,88868,278629,1054696,1455,54404
16031.78,8244044,7702042,3887864,81436,278642,1054696,1455,54404
17032.81,8244441,7702312,3887864,86128,278753,1054696,1455,54404
18033.75,8244838,7702697,3887864,92232,278762,1054724,1456,54404
19034.62,8245233,7703048,3887864,88784,278777,1054924,1456,54404
20035.5,8245632,7703433,3887864,88784,278787,1054936,1456,54404
21037.19,8246026,7703794,3887864,90464,278795,1054972,1456,54404
22039.24,8246419,7704168,3887864,89960,278814,1056292,1456,54404
23040.57,8246816,7704512,3887864,97264,278827,1056300,1456,54404
