time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1003.31,8219708,7935081,3887864,833984,72268,186888
2009.9,8220111,7935478,3887864,834736,72270,186888
3010.54,8220513,7935874,3887864,834908,72272,186888
4011.93,8220911,7936263,3887864,834932,72275,186888
5013.36,8221309,7936652,3887864,834680,72279,186888
6014.91,8221707,7937046,3887864,835068,72281,186888
7016.48,8222106,7937432,3887864,835364,72285,186888
8017.94,8222506,7937819,3887864,835828,72291,186888
9018.95,8222900,7938181,3887864,831552,72296,186888
10019.65,8223299,7938574,3887864,839880,72298,186888
11020.99,8223693,7938911,3887864,829508,72308,186888
12028.29,8224092,7939270,3887864,827332,72313,186888
13029.03,8224489,7939659,3887864,830368,72315,186888
14030.33,8224886,7940048,3887864,830972,72319,186888
15031.88,8225282,7940438,3887864,831704,72323,186888
16033.51,8225683,7940833,3887864,833628,72325,186888
17034.93,8226081,7941218,3887864,833676,72330,186888
18036.31,8226481,7941608,3887864,833784,72335,186888
19037.75,8226878,7941990,3887864,834372,72341,186888
20038.61,8227276,7942359,3887864,832356,72343,186888
21039.31,8227676,7942755,3887864,832356,72344,186888
22040.02,8228076,7943154,3887864,832356,72345,186888
23040.69,8228476,7943550,3887864,832764,72347,186888
24041.49,8228872,7943893,3887864,827608,72355,186888
