time,total,idle,mem_total,mem_free,947/cpu,947/rss
1005.96,737081,703869,3887864,2131316,363,91204
2008.04,737478,704256,3887864,2131064,364,91204
3008.8,737873,704624,3887864,2132252,364,91204
4009.4,738272,705019,3887864,2132252,364,91204
5010.03,738670,705415,3887864,2132252,364,91204
6017.53,739074,705814,3887864,2132784,364,91204
7018.15,739472,706203,3887864,2132784,365,91204
8019.51,739867,706584,3887864,2132532,365,91204
9020.43,740262,706945,3887864,2132784,365,91204
10021.11,740663,707340,3887864,2132784,365,91204
11021.96,741059,707674,3887864,2121924,365,91204
12022.78,741448,707991,3887864,2114776,365,91204
13023.45,741843,708324,3887864,2110212,366,91204
14024.87,742242,708715,3887864,2110344,366,91204
15026.38,742638,709104,3887864,2112140,366,91204
16027.98,743035,709483,3887864,2113476,366,91204
17029.62,743432,709870,3887864,2114080,366,91204
18031.04,743826,710251,3887864,2115548,366,91204
19032.58,744222,710617,3887864,2117844,366,91204
20034.22,744622,710999,3887864,2118368,367,91204
21035.84,745018,711391,3887864,2119684,367,91204
22037.45,745416,711766,3887864,2120024,367,91204
23038.32,745812,712102,3887864,2120140,367,91204
24039.18,746200,712413,3887864,2125016,367,91204
