time,sent,received,total
1.27,16156.0,5679.67,21.32
1001.93,16156.49,5680.14,21.32
2002.51,16160.29,5686.9,21.33
3003.12,16160.29,5686.96,21.33
4003.73,16160.29,5687.02,21.33
5004.78,16160.68,5687.33,21.34
6005.89,16161.67,5688.17,21.34
7006.93,16161.67,5688.23,21.34
8007.87,16162.15,5688.47,21.34
9008.86,16164.22,5689.42,21.34
10009.62,16165.84,5690.93,21.34
11010.38,16230.48,5709.72,21.43
12010.98,16252.21,5729.07,21.47
13011.56,16283.91,5733.17,21.5
14012.19,16284.08,5733.36,21.5
15013.17,16284.89,5733.62,21.5
16014.29,16286.62,5734.87,21.5
17015.26,16286.94,5735.12,21.51
18016.31,16288.83,5736.92,21.51
19017.17,16288.83,5736.98,21.51
20017.83,16289.24,5737.14,21.51
21018.41,16289.46,5737.25,21.51
22019.0,16290.56,5737.88,21.51
23019.59,16290.56,5737.93,21.51
