time,total,idle,mem_total,mem_free,27763/cpu,27763/rss
1010.65,2106842,1940665,3887864,354864,1141,176912
2012.51,2107239,1941049,3887864,356100,1149,176912
3013.97,2107638,1941444,3887864,357032,1151,176912
4014.72,2108031,1941814,3887864,354152,1155,176912
5015.37,2108432,1942211,3887864,355248,1156,176912
6016.07,2108830,1942607,3887864,356564,1157,176972
7016.72,2109228,1942999,3887864,357832,1159,176972
8017.33,2109628,1943397,3887864,359872,1161,176972
9018.84,2110026,1943788,3887864,361780,1163,176976
10024.47,2110424,1944175,3887864,362788,1168,176976
11025.44,2110815,1944459,3887864,354056,1181,177212
12026.2,2111214,1944793,3887864,354192,1186,177216
13029.68,2111606,1945092,3887864,321720,1189,177216
14030.68,2112001,1945346,3887864,210292,1196,177216
15032.42,2112394,1945586,3887864,78180,1201,177216
16033.24,2112788,1945877,3887864,121072,1208,177220
17033.94,2113186,1946200,3887864,131552,1210,177220
18034.57,2113585,1946596,3887864,138480,1212,177220
19035.29,2113985,1946990,3887864,149872,1213,177220
20036.2,2114379,1947369,3887864,162624,1220,177228
21037.37,2114773,1947729,3887864,177560,1226,177232
22038.89,2115171,1948108,3887864,188608,1235,177264
23040.38,2115568,1948500,3887864,203884,1237,177264
24041.86,2115963,1948880,3887864,214924,1243,177272
25042.73,2116358,1949249,3887864,222060,1245,177276
26043.42,2116756,1949644,3887864,223032,1247,177276
27044.04,2117154,1950038,3887864,224516,1249,177280
28044.9,2117542,1950366,3887864,302704,1256,177344
