time,sent,received,total
1.77,,,
1002.47,,,
2003.11,,,
3003.7,,,
4004.32,,,
5005.29,,,
6006.78,,,
7009.79,,,
8010.87,,,
9011.92,,,
10012.88,,,
11013.67,,,
12015.14,,,
13016.0,,,
14016.74,,,
15017.45,,,
16018.06,,,
17018.66,,,
18019.26,,,
19019.85,,,
20020.47,,,
21021.09,,,
22021.7,,,
23022.29,,,
24022.87,,,
25023.47,,,
26024.44,,,
27025.19,,,
