time,total,idle,mem_total,mem_free,27763/cpu,27763/rss
1003.04,2121938,1954638,3887864,436984,1300,177380
2004.91,2122336,1955029,3887864,437752,1303,177380
3006.93,2122732,1955422,3887864,438808,1306,177380
4008.6,2123130,1955806,3887864,439512,1313,177384
5010.16,2123529,1956201,3887864,440192,1315,177384
6013.26,2123929,1956594,3887864,441456,1319,177384
7014.38,2124327,1956980,3887864,439944,1321,177384
8015.09,2124724,1957360,3887864,439984,1323,177384
9015.75,2125124,1957755,3887864,439736,1323,177384
10016.46,2125524,1958152,3887864,440240,1325,177384
11017.22,2125913,1958431,3887864,427712,1337,177624
12019.13,2126303,1958707,3887864,388812,1344,177624
13020.83,2126699,1958956,3887864,226876,1347,177624
14021.54,2127095,1959217,3887864,169900,1354,177624
15022.42,2127493,1959558,3887864,153316,1365,177628
16024.25,2127891,1959850,3887864,156072,1368,177628
17024.94,2128289,1960240,3887864,171016,1369,177628
18025.59,2128685,1960616,3887864,180144,1371,177628
19026.27,2129082,1961009,3887864,185768,1373,177628
20026.92,2129482,1961404,3887864,194020,1374,177628
21027.58,2129881,1961798,3887864,202036,1375,177628
22028.28,2130280,1962192,3887864,217944,1377,177628
23029.7,2130679,1962584,3887864,222732,1379,177628
24031.41,2131075,1962963,3887864,230904,1388,177644
25033.28,2131475,1963351,3887864,237432,1389,177644
26034.74,2131869,1963738,3887864,243700,1394,177644
27036.38,2132267,1964129,3887864,254080,1396,177644
28037.3,2132651,1964419,3887864,346372,1406,177644
