time,total,idle,mem_total,mem_free,11145/cpu,11145/rss,62719/cpu,62719/rss,62820/cpu,62820/rss
1004.4,4550709,4463658,16370456,10321392,47319,727876,120,17360,309,56264
2008.96,4551309,4464191,16370456,10290648,47326,727876,120,17360,309,56264
3012.62,4551912,4464731,16370456,10245804,47334,727876,120,17360,310,56264
4015.36,4552512,4465270,16370456,10239248,47340,728004,120,17360,311,56392
5020.17,4553111,4465795,16370456,10222364,47356,728240,120,17360,314,55796
6025.89,4553709,4466348,16370456,10221620,47394,727680,120,17360,319,55872
7030.04,4554309,4466938,16370456,10216580,47399,729344,120,17360,320,55872
8034.14,4554909,4467530,16370456,10216580,47405,729472,120,17360,320,55872
9039.11,4555509,4468124,16370456,10216580,47411,729472,120,17360,320,55872
10043.85,4556109,4468718,16370456,10216580,47417,729472,120,17360,320,55872
11047.32,4556708,4469310,16370456,10216580,47422,729472,121,17360,321,55872
12050.72,4557308,4469902,16370456,10216580,47428,729472,121,17360,321,55872
13055.84,4557909,4470496,16370456,10216580,47434,729600,121,17360,321,55872
14060.56,4558507,4471090,16370456,10216328,47438,729600,121,17360,321,55872
15065.66,4559108,4471683,16370456,10216516,47444,729600,121,17360,321,55872
16069.74,4559707,4472273,16370456,10215004,47450,729600,121,17360,323,55872
17075.14,4560308,4472869,16370456,10216608,47455,729600,121,17360,323,55872
18085.01,4560910,4473461,16370456,10205008,47459,729600,122,17360,323,55872
19090.74,4561511,4474057,16370456,10205008,47463,729600,122,17360,323,55872
20096.85,4562111,4474651,16370456,10204760,47469,729600,122,17360,323,55872
21102.1,4562712,4475243,16370456,10204760,47473,729600,122,17360,323,55872
22112.87,4563316,4475841,16370456,10204760,47479,729600,122,17360,323,55872
23115.01,4563914,4476432,16370456,10204508,47484,729600,122,17360,323,55872
24118.29,4564512,4477023,16370456,10204256,47491,729600,122,17360,323,55872
25122.66,4565111,4477616,16370456,10206224,47495,729600,122,17360,323,55872
26126.62,4565709,4478203,16370456,10206488,47502,729600,122,17360,323,55872
27130.34,4566308,4478795,16370456,10206488,47508,729600,122,17360,324,55872
28134.86,4566907,4479385,16370456,10207500,47513,729728,122,17360,324,55872
29140.66,4567507,4479981,16370456,10207596,47517,729728,122,17360,324,55872
30145.34,4568106,4480575,16370456,10207596,47523,729728,122,17360,324,55872
31150.2,4568708,4481172,16370456,10207596,47527,729728,122,17360,324,55872
32155.63,4569308,4481767,16370456,10207596,47531,729728,122,17360,325,55872
33159.26,4569908,4482362,16370456,10207596,47536,729728,123,17360,325,55872
34164.97,4570508,4482957,16370456,10207596,47540,729728,123,17360,325,55872
35169.35,4571107,4483550,16370456,10207344,47546,728476,123,17360,325,55872
36174.38,4571708,4484138,16370456,10205844,47553,728476,123,17360,325,55872
37178.35,4572307,4484732,16370456,10205844,47559,727980,123,17360,325,55872
38183.94,4572908,4485324,16370456,10214188,47563,727980,123,17360,326,55872
39188.35,4573507,4485917,16370456,10214292,47569,727980,123,17360,327,55872
40193.8,4574104,4486507,16370456,10214292,47576,727980,123,17360,327,55872
41197.85,4574705,4487101,16370456,10214292,47582,728108,124,17360,328,55872
42201.85,4575303,4487688,16370456,10214292,47590,728236,124,17360,329,55872
43206.92,4575903,4488274,16370456,10214040,47600,730156,125,17360,330,55872
44212.01,4576504,4488868,16370456,10214040,47606,730156,125,17360,331,55872
45216.72,4577104,4489459,16370456,10214040,47611,730284,125,17360,331,55872
46221.98,4577702,4490047,16370456,10214040,47619,730284,125,17360,332,55872
47232.08,4578306,4490645,16370456,10214040,47625,730144,126,17360,332,55872
48233.83,4578903,4491234,16370456,10203960,47629,730144,126,17360,332,55872
49237.31,4579503,4491829,16370456,10203960,47633,730144,126,17360,332,55872
50242.7,4580103,4492421,16370456,10203960,47639,730144,126,17360,332,55872
51247.9,4580704,4493017,16370456,10203736,47643,730144,126,17360,332,55872
52253.21,4581303,4493610,16370456,10203484,47649,730144,126,17360,332,55872
53256.97,4581905,4494203,16370456,10203740,47655,730144,126,17360,332,55872
54262.03,4582505,4494795,16370456,10203516,47661,730144,126,17360,332,55872
55265.87,4583102,4495383,16370456,10203516,47667,730144,126,17360,332,55872
56269.62,4583700,4495973,16370456,10203516,47674,730144,127,17360,333,55872
57273.47,4584300,4496563,16370456,10205488,47681,730144,127,17360,334,55872
58277.34,4584898,4497152,16370456,10206360,47685,730144,127,17360,334,55872
59281.02,4585499,4497746,16370456,10206452,47691,730144,127,17360,334,55872
60285.11,4586098,4498340,16370456,10206452,47696,730144,127,17360,334,55872
61288.74,4586697,4498934,16370456,10206452,47700,730144,127,17360,334,55872
62292.2,4587296,4499527,16370456,10206212,47705,730144,127,17360,334,55872
63295.84,4587896,4500120,16370456,10205964,47710,730144,127,17360,334,55872
64300.9,4588497,4500716,16370456,10205964,47715,730144,127,17360,334,55872
65305.14,4589095,4501304,16370456,10205460,47721,730144,127,17360,335,55872
66308.26,4589691,4501878,16370456,10204984,47742,730144,127,17360,336,55872
67313.64,4590293,4502474,16370456,10204984,47747,730144,127,17360,336,55872
68317.89,4590894,4503070,16370456,10204984,47751,730144,127,17360,336,55872
69322.93,4591492,4503659,16370456,10211536,47757,730144,128,17360,337,55872
70326.25,4592092,4504253,16370456,10211536,47762,730144,128,17360,337,55872
71331.3,4592692,4504847,16370456,10211536,47768,730144,128,17360,337,55872
72335.14,4593292,4505437,16370456,10211536,47773,730144,128,17360,338,55872
73340.71,4593891,4506029,16370456,10211536,47780,730144,128,17360,338,55872
74345.14,4594490,4506623,16370456,10211536,47785,730144,128,17360,338,55872
75350.0,4595091,4507213,16370456,10211060,47792,730144,128,17360,338,55872
76353.41,4595689,4507806,16370456,10210808,47798,730144,128,17360,339,55872
77357.57,4596289,4508401,16370456,10210808,47802,730144,128,17360,339,55872
78361.36,4596888,4508997,16370456,10210808,47807,730144,128,17360,339,55872
79367.81,4597490,4509588,16370456,10209296,47811,730144,128,17360,339,55872
80373.06,4598090,4510182,16370456,10209056,47815,730144,129,17360,339,55872
81376.79,4598689,4510776,16370456,10208804,47821,730144,129,17360,339,55872
82380.85,4599289,4511370,16370456,10208804,47825,730144,129,17360,339,55872
83384.59,4599888,4511962,16370456,10208804,47831,730144,129,17360,339,55872
84388.05,4600486,4512554,16370456,10208804,47837,730144,129,17360,339,55872
85392.59,4601085,4513141,16370456,10208804,47842,730144,129,17360,339,55872
86397.22,4601683,4513732,16370456,10208804,47850,730144,129,17360,339,55872
87402.03,4602285,4514325,16370456,10208804,47855,730144,129,17360,341,55872
88408.09,4602885,4514921,16370456,10208804,47860,730144,129,17360,341,55872
89413.27,4603486,4515511,16370456,10211324,47866,730144,129,17360,341,55872
90417.34,4604086,4516101,16370456,10211072,47871,730144,129,17360,341,55872
91420.37,4604684,4516681,16370456,10211072,47876,730144,129,17360,341,55872
92422.74,4605281,4517262,16370456,10210568,47880,730144,129,17360,342,55872
93424.77,4605877,4517843,16370456,10210316,47886,730144,130,17360,342,55872
94426.98,4606476,4518423,16370456,10210316,47890,730144,130,17360,342,55872
95430.26,4607073,4518998,16370456,10209560,47896,730144,130,17360,342,55872
96433.76,4607671,4519580,16370456,10209308,47900,730144,130,17360,342,55872
97437.08,4608269,4520161,16370456,10209308,47904,730144,130,17360,343,55872
98441.35,4608867,4520744,16370456,10209056,47909,730144,130,17360,343,55872
99444.81,4609464,4521320,16370456,10207204,47915,730144,130,17360,343,55872
100449.03,4610062,4521899,16370456,10206704,47922,730144,131,17360,344,55872
101453.29,4610661,4522476,16370456,10206704,47928,730272,131,17360,344,55872
102457.22,4611257,4523052,16370456,10206452,47937,730272,131,17360,345,55872
103461.59,4611855,4523627,16370456,10206452,47946,730272,131,17360,346,55872
104465.4,4612453,4524206,16370456,10206452,47952,730272,131,17360,347,55872
105471.02,4613051,4524783,16370456,10206200,47958,730272,132,17360,347,55872
106474.48,4613649,4525363,16370456,10205948,47964,730272,133,17360,348,55872
107478.36,4614249,4525945,16370456,10205696,47968,730272,133,17360,348,55872
108482.63,4614847,4526527,16370456,10205696,47973,730272,133,17360,348,55872
109486.21,4615443,4527108,16370456,10203684,47978,730272,133,17360,348,55872
110490.06,4616041,4527684,16370456,10194864,47983,730272,133,17360,348,55872
111494.37,4616638,4528266,16370456,10195508,47987,730272,133,17360,348,55872
112499.62,4617238,4528840,16370456,10195464,47999,730268,133,17360,349,55872
113503.33,4617835,4529414,16370456,10195212,48008,730268,133,17360,349,55872
114506.69,4618431,4529994,16370456,10195464,48012,730268,133,17360,349,55872
115514.51,4619031,4530564,16370456,10196200,48021,735260,133,17360,350,55872
116518.5,4619629,4531142,16370456,10194972,48027,737692,133,17360,350,55872
117520.91,4620225,4531721,16370456,10194972,48032,739228,133,17360,350,55872
118523.09,4620824,4532300,16370456,10194468,48039,738580,133,17360,350,55872
119528.36,4621420,4532861,16370456,10193712,48063,740500,133,17360,350,55872
120530.35,4622020,4533438,16370456,10191356,48069,742164,133,17360,350,55872
121532.35,4622617,4534017,16370456,10190600,48074,742164,133,17360,351,55872
122535.56,4623216,4534599,16370456,10190600,48078,742164,134,17360,351,55872
123539.71,4623813,4535178,16370456,10190100,48083,742144,134,17360,351,55872
124543.41,4624411,4535759,16370456,10190100,48088,742144,134,17360,351,55872
125547.04,4625009,4536335,16370456,10189608,48093,742144,134,17360,351,55872
126551.7,4625607,4536916,16370456,10189608,48097,742272,134,17360,352,55872
127555.75,4626207,4537498,16370456,10189608,48102,742528,134,17360,352,55872
128559.88,4626804,4538079,16370456,10189608,48107,742912,134,17360,352,55872
129565.25,4627403,4538660,16370456,10189608,48112,743168,134,17360,352,55872
130571.39,4628000,4539237,16370456,10190676,48118,743168,134,17360,353,55872
131576.17,4628598,4539817,16370456,10190424,48123,743296,134,17360,353,55872
132580.39,4629195,4540398,16370456,10190176,48128,743296,134,17360,353,55872
133584.09,4629792,4540977,16370456,10189928,48134,743296,134,17360,353,55872
134588.65,4630390,4541558,16370456,10189928,48139,743296,134,17360,353,55872
135593.91,4630987,4542137,16370456,10189676,48144,743296,134,17360,353,55872
136597.39,4631587,4542721,16370456,10188680,48147,743296,134,17360,354,55872
137602.36,4632187,4543303,16370456,10188680,48152,743296,135,17360,354,55872
138606.38,4632785,4543886,16370456,10188680,48156,743296,135,17360,354,55872
139613.95,4633384,4544469,16370456,10188712,48161,743296,135,17360,354,55872
140616.54,4633981,4545042,16370456,10173092,48166,743296,135,17360,354,55872
141618.93,4634578,4545622,16370456,10175160,48170,743296,135,17360,354,55872
142621.33,4635175,4546202,16370456,10176708,48175,743296,135,17360,354,55872
143623.88,4635771,4546780,16370456,10178112,48182,743296,135,17360,355,55872
144626.01,4636368,4547360,16370456,10178468,48186,743296,135,17360,355,55872
145629.15,4636964,4547933,16370456,10179748,48192,743296,135,17360,355,55872
146632.43,4637561,4548513,16370456,10179748,48198,743296,135,17360,356,55872
147635.72,4638160,4549093,16370456,10179748,48203,743296,135,17360,356,55872
148638.12,4638758,4549675,16370456,10179744,48208,743296,135,17360,356,55872
149641.41,4639353,4550253,16370456,10179272,48214,743296,135,17360,356,55872
