time,total,idle,mem_total,mem_free,11145/cpu,11145/rss,8894/cpu,8894/rss,9117/cpu,9117/rss,9167/cpu,9167/rss,9287/cpu,9287/rss,9375/cpu,9375/rss,9443/cpu,9443/rss
1003.22,2479229,2426558,16370456,11326820,24392,687936,297,70772,1128,52236,845,55940,506,56488,570,70292,187,48312
2008.69,2479830,2427154,16370456,11326820,24396,687936,297,70772,1128,52236,845,55940,506,56488,570,70292,187,48312
3013.23,2480429,2427743,16370456,11326064,24404,686328,297,70772,1128,52236,846,55940,506,56488,570,70292,187,48312
4017.98,2481029,2428335,16370456,11326064,24411,686328,297,70772,1128,52236,846,55940,506,56488,571,70292,187,48312
5022.77,2481626,2428921,16370456,11329816,24417,686328,297,70772,1128,52236,847,55940,507,56488,571,70292,187,48312
6028.71,2482227,2429514,16370456,11329088,24424,686316,297,70772,1128,52236,847,55940,507,56488,571,70292,187,48312
7032.09,2482827,2430107,16370456,11329088,24428,686316,297,70772,1128,52236,847,55940,507,56488,572,70292,187,48312
8036.86,2483426,2430700,16370456,11329088,24434,686444,297,70772,1128,52236,847,55940,507,56488,572,70292,187,48312
9041.26,2484025,2431295,16370456,11329088,24438,686444,297,70772,1128,52236,847,55940,508,56488,572,70292,187,48312
10045.97,2484624,2431883,16370456,11321276,24443,686444,297,70772,1129,52236,847,55940,508,56488,572,70292,187,48312
11050.17,2485218,2432364,16370456,11309168,24484,687048,297,70772,1129,52236,851,57220,509,56488,576,70292,188,48312
12052.71,2485815,2432908,16370456,11307276,24509,687040,298,70772,1129,52236,854,56648,509,56488,578,70292,189,48312
13057.62,2486413,2433498,16370456,11307936,24515,687028,298,70772,1129,52236,855,56648,510,56488,578,70292,189,48312
14062.92,2487013,2434089,16370456,11308188,24522,687028,298,70772,1129,52236,855,56648,510,56488,578,70292,189,48312
15066.99,2487612,2434677,16370456,11320892,24527,687028,298,70772,1129,52236,855,56648,510,56488,578,70292,189,48312
16070.03,2488209,2435267,16370456,11320892,24533,686384,298,70772,1129,52236,855,56648,510,56488,578,70292,189,48312
17074.67,2488810,2435861,16370456,11320668,24539,686384,298,70772,1129,52236,855,56648,510,56488,578,70292,189,48312
18078.94,2489408,2436452,16370456,11320668,24546,686924,298,70772,1129,52236,855,56648,510,56488,578,70292,189,48312
19083.08,2490009,2437047,16370456,11320668,24550,686924,298,70772,1129,52236,855,56648,510,56488,579,70292,189,48312
20087.1,2490606,2437638,16370456,11320176,24557,688124,298,70772,1129,52236,855,56648,510,56488,579,70292,189,48312
21094.1,2491207,2438232,16370456,11320176,24562,688124,300,70772,1129,52236,856,56648,510,56488,579,70292,189,48312
22100.1,2491807,2438825,16370456,11320176,24567,688124,300,70772,1129,52236,856,56648,510,56488,579,70292,189,48312
