time,sent,received,total
2.17,281604.81,1173343.08,1420.85
1005.02,281609.64,1173344.8,1420.85
2010.02,281618.72,1173357.03,1420.87
3013.83,281622.1,1173359.42,1420.88
4017.5,281631.13,1173371.57,1420.9
5023.68,281634.04,1173373.68,1420.91
6028.45,281642.92,1173386.04,1420.93
7032.47,281646.22,1173388.49,1420.93
8036.1,281654.94,1173400.71,1420.95
9041.16,281658.45,1173403.16,1420.96
10045.75,281671.34,1173422.14,1420.99
11048.3,281680.33,1174160.67,1421.72
12052.69,281689.36,1174173.09,1421.74
13054.54,281692.63,1174175.4,1421.75
14058.18,281696.28,1174178.06,1421.75
15060.0,281704.21,1174189.46,1421.77
16063.49,281713.36,1174192.42,1421.78
17068.08,281721.56,1174204.09,1421.8
18076.1,281724.05,1174205.92,1421.81
19081.76,281733.01,1174218.15,1421.83
20086.99,281736.39,1174220.6,1421.83
21091.0,281745.69,1174232.96,1421.85
22095.43,281748.27,1174234.79,1421.86
23101.85,281756.65,1174246.59,1421.88
24106.06,281760.07,1174249.11,1421.88
25111.92,281769.26,1174261.4,1421.9
26118.57,281772.58,1174263.71,1421.91
