time,total,idle,mem_total,mem_free,1980/cpu,1980/rss,1983/cpu,1983/rss,2001/cpu,2001/rss,2015/cpu,2015/rss,2760/cpu,2760/rss,2781/cpu,2781/rss,3796/cpu,3796/rss,3986/cpu,3986/rss
1011.15,536274,483351,3887864,1560820,6739,74640,3264,70844,15481,416104,3776,116560,617,89236,145,41924,126,14960,620,53420
2014.72,536665,483707,3887864,1560880,6746,74640,3266,70844,15494,416112,3782,116560,617,89236,145,41924,126,14960,620,53420
3016.99,537061,484071,3887864,1560632,6748,74640,3267,70844,15499,416112,3783,116560,617,89236,145,41924,126,14960,620,53420
4019.69,537457,484455,3887864,1560632,6751,74640,3269,70844,15504,416124,3785,116560,617,89236,145,41924,126,14960,620,53420
5021.67,537851,484834,3887864,1560632,6754,74640,3270,70844,15511,416132,3786,116560,618,89236,145,41924,126,14960,620,53420
6023.65,538248,485216,3887864,1560332,6756,74640,3272,70844,15515,416132,3788,116560,618,89236,146,41924,126,14960,620,53420
7030.63,538646,485597,3887864,1560480,6758,74640,3272,70844,15521,416132,3789,116560,618,89236,146,41924,126,14960,621,53420
8035.69,539041,485961,3887864,1560596,6763,74640,3279,70844,15528,416132,3791,116560,619,89236,146,41924,126,14960,621,53420
9040.24,539434,486326,3887864,1560596,6768,74640,3282,70844,15538,416132,3793,116560,619,89236,146,41924,127,14960,621,53420
10046.89,539828,486688,3887864,1558332,6773,74640,3285,70844,15549,416132,3795,116560,619,89236,146,41924,127,14960,621,53420
11049.0,540212,486932,3887864,1552432,6794,74676,3286,70844,15601,416180,3800,116560,621,89240,146,41924,127,14964,632,53436
12051.05,540609,487306,3887864,1551704,6798,74676,3288,70844,15609,416184,3802,116560,621,89240,146,41924,127,14964,634,53440
13053.02,541003,487672,3887864,1552032,6802,74676,3289,70844,15617,416184,3804,116560,621,89240,146,41924,127,14964,634,53440
14055.13,541398,488032,3887864,1552008,6807,74676,3291,70844,15634,416184,3806,116560,621,89240,146,41924,127,14964,638,53448
15057.41,541795,488411,3887864,1552420,6810,74676,3292,70844,15640,416184,3806,116560,622,89240,146,41924,128,15036,638,53448
16062.95,542186,488768,3887864,1552436,6816,74680,3295,70844,15653,416184,3809,116560,623,89240,147,41924,128,15036,639,53460
17070.31,542579,489132,3887864,1553880,6822,74680,3298,70844,15664,416184,3812,116560,624,89240,147,41924,128,15036,639,53460
18075.35,542974,489493,3887864,1554576,6827,74680,3304,70844,15673,416184,3814,116560,624,89240,147,41924,128,15036,639,53460
19082.05,543364,489852,3887864,1556076,6832,74684,3306,70844,15682,416184,3817,116560,624,89240,147,41924,128,15040,639,53460
20086.66,543760,490213,3887864,1556888,6836,74684,3309,70844,15694,416184,3822,116560,624,89240,147,41924,128,15040,639,53460
21090.74,544153,490566,3887864,1558048,6844,74684,3312,70844,15708,416184,3825,116560,624,89240,147,41924,128,15040,639,53460
22095.46,544547,490930,3887864,1558752,6849,74684,3315,70844,15717,416184,3830,116560,624,89240,147,41924,128,15040,639,53460
23100.45,544938,491270,3887864,1559048,6855,74684,3318,70844,15728,416184,3832,116560,625,89240,147,41924,128,15040,640,53460
24104.63,545325,491632,3887864,1559928,6860,74684,3321,70844,15738,416184,3836,116560,626,89240,147,41924,129,15040,640,53460
