time,total,idle,mem_total,mem_free,1980/cpu,1980/rss,1983/cpu,1983/rss,2001/cpu,2001/rss,2015/cpu,2015/rss,2760/cpu,2760/rss,2781/cpu,2781/rss,3796/cpu,3796/rss,3986/cpu,3986/rss
1007.02,483583,435204,3887864,1569380,6048,73880,2924,70808,13913,409556,3440,116536,563,89228,133,41920,111,14948,530,53964
2011.45,483980,435567,3887864,1569132,6053,73880,2929,70808,13922,409556,3442,116536,563,89228,133,41920,112,14948,530,53964
3016.62,484370,435932,3887864,1569520,6059,73880,2932,70808,13931,409560,3445,116536,564,89228,133,41920,112,14952,530,53964
4021.21,484764,436288,3887864,1569396,6065,73880,2935,70808,13946,409560,3450,116540,564,89228,133,41920,112,14952,530,53964
5025.62,485149,436645,3887864,1569284,6074,73880,2939,70808,13960,409560,3453,116540,564,89228,133,41920,112,14952,530,53964
6030.07,485547,436997,3887864,1569456,6079,73880,2941,70808,13970,409560,3456,116540,565,89228,133,41920,112,14956,531,53964
7037.9,485944,437352,3887864,1569376,6083,73880,2944,70808,13979,409560,3461,116540,565,89228,133,41920,112,14956,531,53964
8042.62,486345,437715,3887864,1569628,6086,73884,2947,70808,13988,409560,3463,116540,566,89228,133,41920,112,14960,531,53964
9047.07,486734,438063,3887864,1569524,6094,73884,2950,70808,14002,409560,3466,116540,567,89228,134,41920,112,14964,531,53964
10051.91,487129,438422,3887864,1564060,6097,73884,2953,70808,14011,409560,3469,116540,567,89228,134,41920,112,14968,531,53964
11054.28,487518,438603,3887864,1563560,6115,73904,2955,70808,14105,409568,3472,116540,568,89228,134,41920,112,14968,546,53972
12056.34,487912,438971,3887864,1563632,6122,73952,2957,70808,14117,409568,3474,116540,568,89228,134,41920,112,14968,548,53972
13058.35,488306,439351,3887864,1564676,6125,73952,2958,70808,14123,409568,3476,116540,568,89228,134,41920,112,14976,548,53972
14060.86,488702,439712,3887864,1564708,6131,73960,2960,70808,14141,409572,3477,116540,568,89228,134,41920,112,14980,552,53988
15062.83,489094,440091,3887864,1565508,6134,74008,2961,70808,14147,409572,3479,116540,568,89228,134,41920,113,14984,553,53992
16067.3,489486,440441,3887864,1565836,6140,74012,2967,70808,14157,409572,3481,116540,569,89228,134,41920,113,14984,553,53992
17072.11,489879,440783,3887864,1565688,6146,74012,2971,70808,14171,409572,3486,116540,569,89228,134,41920,113,14984,554,53992
18077.17,490269,441151,3887864,1566356,6151,74012,2973,70808,14179,409572,3489,116540,569,89228,134,41920,113,14984,554,53992
19081.76,490661,441497,3887864,1567140,6157,74012,2977,70808,14192,409572,3492,116540,571,89228,135,41920,113,14984,554,53992
20087.12,491055,441866,3887864,1566940,6161,74012,2980,70808,14202,409572,3494,116540,571,89228,135,41920,114,14992,554,53992
21093.34,491446,442232,3887864,1567584,6167,74012,2983,70808,14211,409572,3497,116540,571,89228,135,41920,114,14992,554,53992
22097.32,491842,442585,3887864,1568484,6176,74012,2988,70808,14226,409572,3499,116540,571,89228,135,41920,114,14992,555,53992
23102.13,492235,442950,3887864,1567548,6180,74012,2991,70808,14235,409572,3501,116540,571,89228,135,41920,114,14992,555,53992
24106.7,492627,443315,3887864,1568228,6184,74012,2993,70808,14246,409572,3503,116540,572,89228,135,41924,114,14992,556,53992
