time,total,idle,mem_total,mem_free,1980/cpu,1980/rss,1983/cpu,1983/rss,2001/cpu,2001/rss,2015/cpu,2015/rss,2760/cpu,2760/rss,2781/cpu,2781/rss,3796/cpu,3796/rss,3986/cpu,3986/rss
1009.73,607119,548622,3887864,1554156,7608,75260,3680,70912,17366,416348,4201,116600,683,89292,162,41928,146,14972,745,53992
2013.78,607508,548978,3887864,1554156,7614,75264,3682,70912,17375,416348,4206,116600,683,89292,162,41928,146,14972,745,53992
3017.96,607902,549321,3887864,1553464,7617,75264,3686,70912,17384,416348,4208,116600,684,89292,162,41928,146,14972,745,53992
4020.18,608300,549688,3887864,1552908,7620,75280,3687,70912,17389,416348,4209,116600,684,89292,162,41928,146,14972,745,53992
5022.14,608699,550067,3887864,1553236,7624,75288,3688,70912,17397,416348,4211,116600,684,89292,162,41928,146,14972,745,53992
6024.07,609096,550451,3887864,1553992,7627,75288,3690,70912,17402,416348,4213,116600,684,89292,162,41928,146,14972,745,53992
7026.04,609492,550828,3887864,1553488,7629,75296,3691,70912,17407,416348,4213,116600,684,89292,162,41928,146,14972,745,53992
8027.93,609886,551202,3887864,1553740,7633,75296,3693,70912,17413,416348,4215,116600,687,89292,162,41928,146,14972,745,53992
9032.1,610276,551567,3887864,1553740,7636,75296,3697,70912,17423,416348,4217,116600,687,89292,162,41928,146,14972,746,53996
10036.62,610663,551921,3887864,1552740,7646,75300,3700,70912,17437,416348,4220,116600,688,89292,162,41928,146,14972,746,53996
11038.84,611051,552124,3887864,1547252,7664,75332,3701,70912,17534,416360,4225,116600,689,89292,162,41928,147,14972,758,54108
12042.83,611451,552497,3887864,1547908,7668,75332,3703,70912,17544,416364,4227,116600,689,89292,162,41928,147,14972,761,54112
13045.29,611849,552874,3887864,1548184,7669,75332,3704,70912,17549,416364,4229,116600,690,89292,162,41928,147,14972,761,54112
14047.4,612241,553225,3887864,1549220,7675,75332,3706,70912,17568,416368,4230,116600,690,89292,162,41928,148,14972,764,54112
15049.39,612636,553604,3887864,1550980,7679,75336,3708,70912,17575,416368,4232,116600,691,89292,162,41928,148,14972,765,54112
16054.42,613029,553970,3887864,1552212,7683,75336,3710,70912,17585,416368,4234,116600,691,89292,162,41928,148,14972,765,54112
17059.42,613422,554326,3887864,1551520,7690,75336,3713,70912,17597,416368,4237,116600,691,89292,164,41928,148,14972,766,54112
18065.87,613813,554681,3887864,1551920,7694,75336,3719,70912,17607,416368,4240,116600,691,89292,164,41928,148,14972,766,54112
19070.93,614206,555045,3887864,1552248,7700,75336,3721,70912,17619,416368,4242,116600,691,89292,164,41928,148,14972,767,54112
20075.04,614604,555400,3887864,1552860,7707,75336,3724,70912,17633,416372,4248,116604,692,89292,164,41928,148,14972,767,54112
21080.79,615000,555762,3887864,1552920,7712,75336,3726,70912,17644,416372,4250,116604,693,89292,164,41928,148,14972,768,54112
22085.82,615392,556122,3887864,1553180,7718,75336,3730,70912,17654,416372,4255,116608,693,89292,164,41928,148,14972,768,54112
23091.43,615779,556474,3887864,1553740,7722,75336,3734,70912,17662,416372,4258,116608,693,89292,164,41928,148,14972,768,54112
24093.63,616174,556836,3887864,1553960,7725,75336,3737,70912,17670,416372,4259,116608,693,89292,164,41928,148,14972,768,54112
