time,sent,received,total
1.94,6352.46,3128.06,9.26
1003.31,6353.04,3128.41,9.26
2004.29,6353.04,3128.46,9.26
3004.98,6354.21,3129.19,9.26
4005.59,6356.71,3130.42,9.26
5006.24,6356.71,3130.47,9.26
6006.87,6358.12,3132.06,9.27
7007.5,6362.47,3132.88,9.27
8008.43,6367.52,3134.46,9.28
9009.48,6368.98,3135.02,9.28
10010.69,6369.11,3136.54,9.28
11011.53,6380.62,3145.6,9.3
12012.15,6380.62,3145.66,9.3
13012.81,6381.95,3149.58,9.31
14013.48,6385.53,3152.55,9.31
15014.09,6386.04,3153.04,9.32
16015.19,6395.65,3155.67,9.33
17016.45,6399.89,3156.84,9.33
18017.77,6405.98,3159.35,9.34
19019.64,6407.87,3160.63,9.34
20020.73,6407.87,3160.69,9.34
21022.02,6407.87,3160.75,9.34
22023.28,6407.87,3160.81,9.34
23024.28,6409.22,3161.67,9.35
24027.34,6415.59,3162.98,9.35
