time,total,idle,mem_total,mem_free,2055/cpu,2055/rss,5581/cpu,5581/rss,6661/cpu,6661/rss
1006.54,1706700,1622713,3887864,1512024,1099,87644,966,17372,4686,56640
2007.67,1707093,1623068,3887864,1512500,1099,87644,966,17376,4686,56640
3008.62,1707492,1623462,3887864,1512260,1099,87644,966,17380,4687,56640
4009.62,1707890,1623852,3887864,1512744,1099,87644,966,17380,4687,56640
5016.02,1708292,1624247,3887864,1512988,1099,87644,967,17444,4688,56640
6016.98,1708689,1624643,3887864,1513628,1099,87644,967,17444,4688,56640
7019.45,1709087,1625037,3887864,1513208,1100,87644,967,17444,4688,56640
8021.95,1709486,1625409,3887864,1512728,1101,87644,967,17444,4689,56640
9024.63,1709888,1625795,3887864,1512764,1101,87644,968,17444,4690,56640
10026.61,1710285,1626175,3887864,1513180,1101,87644,968,17444,4691,56640
11028.01,1710678,1626483,3887864,1512956,1102,87644,969,17444,4708,56648
12030.24,1711073,1626785,3887864,1508368,1102,87644,969,17444,4710,56648
13031.72,1711467,1627081,3887864,1512140,1102,87644,969,17452,4711,56648
14033.01,1711874,1627396,3887864,1512140,1102,87644,969,17452,4711,56648
15034.34,1712274,1627726,3887864,1511892,1102,87644,969,17452,4711,56648
16036.6,1712669,1628075,3887864,1509420,1102,87644,970,17456,4716,56648
17039.03,1713068,1628463,3887864,1509672,1103,87644,970,17456,4717,56648
18041.34,1713466,1628854,3887864,1508972,1103,87644,970,17456,4718,56648
19043.67,1713863,1629236,3887864,1509340,1103,87644,971,17456,4721,56652
20044.94,1714260,1629605,3887864,1509952,1103,87644,972,17456,4726,56652
21045.99,1714657,1629979,3887864,1504924,1104,87644,972,17456,4727,56652
22047.1,1715055,1630365,3887864,1504924,1104,87644,972,17456,4727,56652
23048.14,1715452,1630739,3887864,1502800,1104,87644,972,17460,4728,56652
24049.27,1715853,1631126,3887864,1502576,1104,87644,973,17460,4732,56348
25051.62,1716251,1631516,3887864,1502576,1105,87644,973,17460,4733,56348
26053.92,1716648,1631908,3887864,1502828,1105,87644,973,17460,4734,56348
27056.28,1717045,1632285,3887864,1503612,1105,87644,973,17460,4737,56348
