time,sent,received,total
1.55,,,
1002.19,,,
2003.14,,,
3004.19,,,
4005.15,,,
5005.98,,,
6006.9,,,
7007.76,,,
8008.46,,,
9009.04,,,
10009.63,,,
11010.15,,,
12012.32,,,
13013.02,,,
14015.7,,,
15016.74,,,
16018.19,,,
17019.29,,,
18020.06,,,
19020.63,,,
20021.2,,,
21021.79,,,
22022.4,,,
23023.24,,,
24024.2,,,
25025.07,,,
26025.99,,,
27026.98,,,
