time,sent,received,total
1.97,4483.52,43649.66,47.0
1002.89,4487.73,43659.55,47.02
2003.99,4490.6,43668.15,47.03
3005.37,4495.14,43678.31,47.04
4006.63,4498.75,43691.94,47.06
5008.09,4506.21,43714.34,47.09
6009.3,4510.95,43724.58,47.1
7010.67,4515.74,43744.47,47.13
8011.81,4524.64,43775.02,47.17
9012.52,4526.07,43786.65,47.18
10013.21,4531.27,43796.96,47.2
11014.96,4589.11,44304.36,47.75
12015.88,4595.86,44317.65,47.77
13017.05,4620.9,44342.19,47.82
14017.82,4649.41,44408.53,47.91
15018.49,4652.59,44414.01,47.92
16019.21,4655.44,44415.96,47.92
17019.91,4657.48,44418.04,47.92
18020.6,4661.11,44421.56,47.93
19021.3,4663.09,44423.47,47.94
20021.99,4667.07,44427.12,47.94
21022.68,4670.93,44430.99,47.95
22023.41,4673.15,44433.07,47.96
23024.11,4675.18,44434.98,47.96
24025.32,4676.29,44435.91,47.96
25026.57,4684.18,44458.23,47.99
