time,total,idle,mem_total,mem_free,947/cpu,947/rss
1007.25,961976,920311,3887864,2118552,459,91212
2007.92,962367,920635,3887864,2107864,459,91212
3008.58,962764,920998,3887864,2104676,459,91212
4009.22,963162,921389,3887864,2104504,459,91212
5010.59,963558,921778,3887864,2105964,459,91212
6012.09,963955,922156,3887864,2106460,459,91212
7013.72,964350,922537,3887864,2107464,459,91212
8015.17,964749,922928,3887864,2108188,460,91212
9016.37,965148,923313,3887864,2108812,460,91212
10017.08,965543,923672,3887864,2109636,460,91212
11017.7,965941,924065,3887864,2109696,460,91212
12018.4,966339,924453,3887864,2110456,460,91212
13019.47,966739,924846,3887864,2112232,460,91212
14020.15,967138,925243,3887864,2112740,460,91212
15021.41,967539,925637,3887864,2114492,460,91212
16022.75,967937,926013,3887864,2114680,460,91212
17024.36,968332,926398,3887864,2115260,461,91212
18028.41,968730,926785,3887864,2114680,461,91212
19029.6,969129,927167,3887864,2115164,461,91212
20030.89,969525,927539,3887864,2115216,461,91212
21031.67,969922,927910,3887864,2114684,461,91212
22032.41,970319,928293,3887864,2113720,461,91212
23033.25,970720,928679,3887864,2114252,461,91212
24034.16,971121,929075,3887864,2114348,461,91212
25034.86,971519,929465,3887864,2114344,462,91212
26036.32,971913,929845,3887864,2114596,462,91212
27038.24,972312,930228,3887864,2114828,466,91212
28039.92,972710,930611,3887864,2115824,467,91212
29041.53,973107,931002,3887864,2116332,467,91212
30042.78,973505,931384,3887864,2116900,468,91212
31043.6,973900,931748,3887864,2114136,468,91212
32044.42,974294,932115,3887864,2113412,468,91212
33045.32,974688,932485,3887864,2113412,468,91212
34046.15,975081,932861,3887864,2113412,468,91212
35047.23,975478,933235,3887864,2112696,468,91212
36049.18,975869,933590,3887864,2111944,468,91212
37051.2,976263,933940,3887864,2111944,468,91212
38055.12,976658,934289,3887864,2111692,468,91212
39057.96,977056,934645,3887864,2111188,469,91212
40059.57,977451,934987,3887864,2110352,469,91212
41060.53,977844,935327,3887864,2108928,469,91212
42061.36,978244,935695,3887864,2108680,469,91212
43062.19,978640,936066,3887864,2107924,469,91212
44062.98,979039,936444,3887864,2107672,469,91212
45063.77,979437,936815,3887864,2107424,470,91212
46064.87,979833,937164,3887864,2106492,470,91212
47065.81,980219,937362,3887864,2062180,470,91212
48080.45,980610,937646,3887864,2048428,470,91212
49081.26,980996,937894,3887864,2046584,470,91212
50082.07,981383,938174,3887864,2043380,470,91212
51082.8,981777,938514,3887864,2042968,470,91212
52083.6,982174,938872,3887864,2044300,471,91212
53084.45,982569,939238,3887864,2046604,471,91212
54085.16,982967,939609,3887864,2048556,471,91212
55085.85,983367,939969,3887864,2049216,471,91212
56087.02,983763,940327,3887864,2051060,471,91212
57087.9,984154,940656,3887864,2051704,471,91212
58088.65,984551,941026,3887864,2053732,471,91212
59089.44,984948,941395,3887864,2055224,471,91212
60090.24,985345,941761,3887864,2056608,471,91212
61091.1,985741,942124,3887864,2056272,471,91212
62092.0,986122,942258,3887864,2047428,472,91212
63093.05,986507,942460,3887864,2008652,472,91212
64093.83,986901,942753,3887864,2005880,472,91212
65094.69,987287,943013,3887864,2000472,472,91212
66095.52,987674,943252,3887864,2000288,472,91212
67096.77,988068,943561,3887864,1999888,472,91212
68098.09,988459,943902,3887864,2000832,472,91212
69099.52,988853,944246,3887864,2001952,473,91212
70100.93,989248,944576,3887864,2002608,473,91212
71102.36,989638,944917,3887864,2005372,473,91212
72103.23,990034,945242,3887864,2009668,473,91212
73104.01,990430,945602,3887864,2010152,474,91212
74104.8,990828,945968,3887864,2011312,474,91212
75105.61,991224,946335,3887864,2012352,474,91212
76106.43,991618,946689,3887864,2012248,474,91212
77107.77,992015,947035,3887864,2013240,474,91212
78109.28,992410,947376,3887864,2013384,474,91212
79110.63,992795,947707,3887864,2014132,474,91212
80111.98,993186,948044,3887864,2014096,475,91212
81113.48,993582,948385,3887864,2013936,475,91212
82114.35,993970,948705,3887864,2011972,475,91212
83115.1,994367,949068,3887864,2011712,475,91212
84115.87,994764,949436,3887864,2011620,475,91212
85116.66,995160,949794,3887864,2011032,475,91212
