time,total,idle,mem_total,mem_free,1687/cpu,1687/rss,6122/cpu,6122/rss,6227/cpu,6227/rss
1007.1,169521,155544,3887864,1912784,238,87684,164,20748,408,52224
2008.08,169919,155937,3887864,1913440,238,87684,164,20752,408,52224
3009.05,170318,156327,3887864,1912964,238,87684,164,20752,408,52224
4010.01,170715,156702,3887864,1912812,238,87684,164,20752,408,52224
5011.03,171113,157096,3887864,1912564,238,87684,164,20752,409,52224
6017.77,171515,157483,3887864,1912576,239,87684,164,20752,411,52224
7020.02,171914,157870,3887864,1912736,239,87684,165,20752,411,52228
8022.69,172308,158252,3887864,1913524,239,87684,166,20752,412,52228
9025.35,172704,158641,3887864,1914548,239,87684,166,20752,413,52232
10028.07,173102,159032,3887864,1914296,240,87684,166,20752,413,52232
11043.65,173493,159361,3887864,1913048,240,87684,167,20752,433,52280
12046.6,173889,159744,3887864,1912688,240,87684,167,20752,435,52280
13049.21,174287,160117,3887864,1912944,240,87684,167,20756,436,52280
14050.56,174682,160474,3887864,1912852,241,87684,167,20764,437,52280
15051.73,175079,160867,3887864,1912600,241,87684,167,20764,437,52280
16053.4,175477,161243,3887864,1912352,241,87684,168,20772,437,52280
17054.66,175877,161636,3887864,1912352,241,87684,168,20776,438,52280
18055.74,176277,162033,3887864,1912508,241,87684,168,20780,438,52280
19058.01,176675,162424,3887864,1912588,241,87684,168,20780,439,52280
20060.36,177071,162813,3887864,1912376,241,87684,169,20780,439,52280
21062.56,177469,163201,3887864,1912880,241,87684,169,20788,441,52280
22064.89,177869,163582,3887864,1913140,242,87684,170,20788,444,52280
