time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1007.17,1077671,1043183,3887864,2116604,7724,180332
2009.19,1078071,1043572,3887864,2115848,7728,180332
3010.42,1078468,1043941,3887864,2117072,7730,180332
4011.21,1078868,1044338,3887864,2116920,7732,180332
5011.85,1079268,1044733,3887864,2116920,7733,180332
6015.23,1079671,1045133,3887864,2119656,7734,180332
7015.86,1080069,1045522,3887864,2118916,7741,180336
8017.31,1080470,1045920,3887864,2118412,7743,180336
9018.83,1080869,1046316,3887864,2118412,7745,180336
10020.23,1081266,1046704,3887864,2118436,7748,180336
11021.34,1081664,1047060,3887864,2117232,7749,180336
12022.28,1082065,1047407,3887864,2111184,7750,180336
13023.19,1082467,1047756,3887864,2111688,7751,180340
14024.12,1082865,1048081,3887864,2105660,7753,180340
15025.17,1083266,1048426,3887864,2106364,7756,180340
16026.14,1083664,1048790,3887864,2103640,7757,180340
17029.4,1084064,1049130,3887864,2103112,7761,180340
18030.28,1084464,1049477,3887864,2103240,7763,180340
19032.99,1084865,1049823,3887864,2102660,7764,180340
20033.97,1085267,1050168,3887864,2102724,7765,180340
21035.46,1085664,1050555,3887864,2101224,7767,180340
22037.26,1086060,1050949,3887864,2101604,7769,180340
23038.87,1086460,1051346,3887864,2102400,7770,180340
24039.95,1086858,1051717,3887864,2098796,7774,180340
25040.68,1087256,1052113,3887864,2098508,7776,180340
26041.37,1087655,1052508,3887864,2099188,7778,180340
27042.01,1088055,1052902,3887864,2099444,7782,180340
28042.74,1088455,1053300,3887864,2100108,7784,180340
29044.09,1088853,1053697,3887864,2100452,7784,180340
30045.64,1089252,1054079,3887864,2099904,7789,180340
31047.21,1089650,1054473,3887864,2100076,7791,180340
32048.91,1090047,1054861,3887864,2102980,7795,180340
