time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1007.79,1121850,999534,3887864,443788,46486,704812,3134,55984,492,17296
2010.4,1122245,999917,3887864,444052,46497,704812,3135,55984,492,17296
3014.21,1122644,1000286,3887864,444548,46514,704808,3136,55988,493,17296
4016.92,1123038,1000668,3887864,444800,46526,704812,3136,55988,493,17296
5019.08,1123435,1001029,3887864,444600,46548,704812,3137,55988,493,17296
6021.4,1123833,1001392,3887864,444444,46575,704820,3140,56008,493,17296
7023.87,1124226,1001772,3887864,444504,46586,704820,3140,56008,493,17296
8025.15,1124623,1002123,3887864,446512,46603,704820,3141,56016,493,17296
9026.21,1125019,1002503,3887864,446272,46613,704820,3142,56016,493,17296
10027.77,1125415,1002881,3887864,440344,46623,704880,3142,56024,494,17296
11032.61,1125806,1003100,3887864,442168,46686,703100,3154,56116,494,17296
12036.36,1126194,1003381,3887864,442160,46700,703104,3155,56116,494,17296
13037.53,1126577,1003664,3887864,442676,46709,703104,3155,56116,494,17296
14038.68,1126966,1003947,3887864,442760,46721,703100,3155,56120,494,17296
15040.38,1127350,1004235,3887864,442896,46729,703116,3156,56120,495,17296
16041.51,1127740,1004580,3887864,443100,46752,703200,3161,56084,495,17296
17042.81,1128139,1004963,3887864,443168,46765,704876,3163,56084,495,17296
18045.6,1128534,1005330,3887864,437188,46776,704880,3163,56084,496,17296
19047.06,1128934,1005709,3887864,442884,46784,704880,3163,56084,496,17296
20048.11,1129331,1006086,3887864,442584,46794,704880,3164,56084,496,17296
21049.17,1129728,1006470,3887864,442584,46803,704880,3165,56084,496,17296
22050.26,1130127,1006864,3887864,442584,46807,704880,3165,56084,496,17300
23052.68,1130523,1007250,3887864,442836,46815,704880,3165,56084,496,17300
24055.55,1130914,1007620,3887864,442720,46836,704880,3167,56084,496,17300
25058.02,1131311,1007995,3887864,442720,46852,704880,3169,56084,497,17300
26060.43,1131702,1008368,3887864,443668,46867,704880,3169,56084,498,17472
