time,total,idle,mem_total,mem_free,2055/cpu,2055/rss,5581/cpu,5581/rss,6661/cpu,6661/rss
1008.79,337017,322917,3887864,2141192,277,87660,97,17136,375,54520
2011.07,337412,323301,3887864,2141716,277,87660,97,17136,376,54520
3013.03,337811,323684,3887864,2143008,277,87660,97,17136,377,54520
4015.74,338212,324073,3887864,2143292,278,87660,97,17136,378,54520
5016.95,338606,324429,3887864,2143160,278,87660,98,17136,379,54520
6019.69,339009,324817,3887864,2143464,278,87660,98,17136,379,54524
7020.72,339408,325213,3887864,2143488,278,87660,98,17136,379,54524
8021.77,339809,325603,3887864,2143992,278,87660,98,17140,379,54524
9022.79,340211,326000,3887864,2143736,279,87660,98,17140,380,54528
10025.25,340608,326386,3887864,2143148,279,87660,98,17140,380,54528
11026.74,341006,326705,3887864,2126868,279,87660,98,17140,396,54548
12027.98,341402,327008,3887864,2106588,279,87660,99,17140,397,54556
13029.17,341794,327319,3887864,2106788,279,87660,99,17144,399,54556
14030.73,342195,327628,3887864,2106792,280,87660,99,17148,399,54556
15032.43,342586,327922,3887864,2094992,280,87660,99,17148,400,54556
16034.52,342976,328229,3887864,2100676,280,87660,99,17148,402,54556
17035.68,343380,328621,3887864,2100776,280,87660,99,17148,404,54556
18036.69,343777,329013,3887864,2101088,280,87660,100,17152,405,54564
19037.73,344178,329409,3887864,2103332,280,87660,100,17152,405,54564
20038.72,344578,329789,3887864,2102576,280,87660,100,17152,405,54564
21041.15,344976,330182,3887864,2102576,280,87660,100,17152,406,54564
22043.78,345374,330565,3887864,2103088,281,87660,100,17152,407,54568
23046.17,345774,330949,3887864,2103340,281,87660,100,17152,407,54568
24048.51,346173,331339,3887864,2103332,281,87660,100,17152,409,54568
25050.99,346569,331725,3887864,2103092,281,87660,101,17152,409,54568
26052.24,346964,332086,3887864,2101372,282,87660,101,17152,409,54568
27053.26,347363,332483,3887864,2101472,282,87660,101,17152,410,54568
28054.32,347763,332871,3887864,2105060,282,87660,101,17152,411,54572
