time,total,idle,mem_total,mem_free,2055/cpu,2055/rss,5581/cpu,5581/rss,6661/cpu,6661/rss
1004.55,306823,294558,3887864,2236992,260,87660,76,15836,260,53536
2005.56,307225,294945,3887864,2237244,260,87660,76,15840,261,53536
3008.13,307621,295338,3887864,2237496,260,87660,77,15844,262,53536
4010.55,308020,295716,3887864,2237776,261,87660,78,15852,266,53536
5011.75,308414,296081,3887864,2238264,261,87660,78,15856,269,53536
6013.94,308812,296466,3887864,2237960,261,87660,78,15856,271,53540
7015.05,309212,296860,3887864,2237708,261,87660,78,15856,272,53540
8016.07,309612,297252,3887864,2237664,261,87660,78,15860,272,53540
9017.09,310010,297647,3887864,2238924,262,87660,79,15860,274,53540
10019.24,310409,298026,3887864,2233816,263,87660,79,15860,275,53540
11020.59,310801,298350,3887864,2213468,263,87660,80,15860,289,53952
12022.24,311190,298650,3887864,2186028,263,87660,80,15872,295,54004
13024.03,311580,298959,3887864,2181532,263,87660,80,15880,296,54008
14025.26,311972,299259,3887864,2181784,263,87660,80,15884,298,54020
15026.48,312370,299560,3887864,2181288,263,87660,80,15884,298,54020
16027.54,312760,299875,3887864,2181176,263,87660,80,15892,299,54020
17028.59,313156,300254,3887864,2173628,264,87660,82,15892,304,54124
18029.67,313556,300647,3887864,2174056,264,87660,82,15896,305,54124
19030.7,313956,301043,3887864,2173564,264,87660,82,15904,305,54124
20031.75,314354,301421,3887864,2171120,264,87660,82,15904,306,54132
21034.25,314752,301806,3887864,2171988,264,87660,82,15912,306,54132
22036.72,315144,302180,3887864,2172784,265,87660,82,15912,308,54136
23039.21,315543,302571,3887864,2173256,265,87660,82,15916,309,54136
24042.12,315942,302952,3887864,2174660,265,87660,82,15916,309,54136
25044.99,316340,303333,3887864,2175392,265,87660,82,15916,310,54152
26047.36,316737,303712,3887864,2175272,266,87660,83,15920,310,54152
27049.68,317132,304095,3887864,2175964,266,87660,83,15928,310,54152
28051.98,317532,304465,3887864,2180036,267,87660,83,15932,313,54156
