time,total,idle,mem_total,mem_free,3552/cpu,3552/rss,4298/cpu,4298/rss
1009.58,2788144,2067113,3887864,2848300,16410,72656,287,1832
2013.22,2788542,2067444,3887864,2836024,16416,72572,287,1832
3014.11,2788930,2067767,3887864,2807544,16419,72572,287,1832
4015.2,2789312,2068086,3887864,2781164,16427,72576,287,1832
5016.3,2789699,2068418,3887864,2774132,16431,72576,287,1832
6021.63,2790090,2068693,3887864,2708108,16433,72576,287,1832
7023.88,2790490,2068694,3887864,2686940,16437,72576,287,1832
8026.64,2790890,2068695,3887864,2670312,16443,72576,287,1832
9028.83,2791285,2068696,3887864,2666024,16448,72580,287,1832
10030.61,2791687,2068697,3887864,2600000,16450,72580,288,1832
11033.89,2792088,2068697,3887864,2600000,16453,72580,288,1832
12035.89,2792487,2068697,3887864,2594708,16455,72580,288,1832
13037.6,2792887,2068698,3887864,2594708,16458,72580,288,1832
14039.6,2793285,2068700,3887864,2585132,16460,72580,288,1832
15041.44,2793685,2068701,3887864,2582368,16463,72580,288,1832
16045.75,2794085,2068702,3887864,2582360,16465,72580,288,1832
17048.39,2794484,2068703,3887864,2533316,16469,72580,288,1832
18051.06,2794884,2068704,3887864,2526668,16471,72580,289,1832
19054.19,2795281,2068706,3887864,2526668,16477,72580,289,1832
20056.44,2795681,2068706,3887864,2519108,16479,72580,289,1832
21058.45,2796082,2068707,3887864,2518352,16482,72580,289,1832
22063.3,2796479,2068708,3887864,2508888,16484,72580,289,1832
23065.35,2796881,2068709,3887864,2504240,16489,72580,289,1832
24067.13,2797280,2068709,3887864,2501720,16491,72580,289,1832
25068.58,2797679,2068710,3887864,2501276,16494,72580,289,1832
26070.25,2798078,2068711,3887864,2487860,16495,72580,290,1832
27071.79,2798475,2068902,3887864,2348012,16499,72580,290,1832
28073.79,2798873,2069195,3887864,2333256,16502,72580,290,1832
29074.96,2799272,2069482,3887864,2288972,16510,72580,290,1832
30075.85,2799672,2069879,3887864,2298084,16511,72580,290,1832
31076.78,2800072,2070277,3887864,2308696,16511,72580,290,1832
32078.78,2800470,2070672,3887864,2325936,16513,72580,290,1832
33081.0,2800869,2071066,3887864,2333364,16515,72580,290,1832
34083.12,2801271,2071461,3887864,2345380,16516,72580,290,1832
35085.31,2801670,2071851,3887864,2349920,16519,72580,290,1832
36087.48,2802068,2072233,3887864,2355764,16521,72580,290,1832
37089.5,2802470,2072623,3887864,2360040,16525,72580,290,1832
38091.56,2802870,2073018,3887864,2367632,16527,72580,290,1832
39093.67,2803265,2073400,3887864,2370460,16535,72580,290,1832
40095.75,2803662,2073793,3887864,2373056,16536,72580,290,1832
41097.9,2804062,2074187,3887864,2375528,16538,72580,290,1832
42100.04,2804461,2074582,3887864,2377520,16540,72580,290,1832
43102.44,2804859,2074972,3887864,2379416,16544,72580,290,1832
44104.69,2805258,2075367,3887864,2380720,16546,72580,290,1832
45106.94,2805656,2075754,3887864,2382056,16553,72580,291,1832
46110.29,2806053,2076145,3887864,2382632,16555,72580,291,1832
47112.66,2806454,2076540,3887864,2383728,16557,72580,291,1832
48114.86,2806850,2076932,3887864,2384736,16560,72580,291,1832
49117.11,2807248,2077313,3887864,2384132,16569,72580,291,1832
50119.12,2807644,2077701,3887864,2384396,16573,72580,291,1832
51121.43,2808046,2078096,3887864,2384756,16575,72580,291,1832
52123.74,2808445,2078491,3887864,2385112,16576,72580,291,1832
53126.28,2808843,2078879,3887864,2384256,16582,72580,291,1832
54128.74,2809241,2079272,3887864,2384296,16584,72580,291,1832
55131.09,2809639,2079663,3887864,2385376,16586,72580,291,1832
56133.36,2810037,2080056,3887864,2385828,16588,72580,291,1832
57135.57,2810437,2080450,3887864,2386848,16590,72580,291,1832
58137.93,2810837,2080842,3887864,2387032,16594,72580,291,1832
59140.28,2811235,2081224,3887864,2386024,16603,72580,291,1832
60142.39,2811636,2081615,3887864,2386204,16605,72580,291,1832
61144.86,2812035,2082006,3887864,2385984,16608,72580,291,1832
62147.07,2812432,2082400,3887864,2385676,16609,72580,291,1832
63149.42,2812827,2082790,3887864,2385948,16613,72580,292,1832
64151.75,2813225,2083185,3887864,2386156,16614,72580,292,1832
65153.52,2813623,2083563,3887864,2385160,16619,72580,292,1832
66155.74,2814020,2083951,3887864,2385532,16625,72580,292,1832
67158.14,2814417,2084338,3887864,2385844,16631,72580,292,1832
68160.43,2814815,2084731,3887864,2386772,16634,72580,292,1832
69162.64,2815211,2085112,3887864,2386948,16642,72580,292,1832
70165.07,2815612,2085505,3887864,2387000,16644,72580,292,1832
71167.37,2816012,2085898,3887864,2387756,16646,72580,292,1832
72169.47,2816410,2086293,3887864,2387760,16648,72580,292,1832
73171.77,2816810,2086685,3887864,2387760,16651,72580,292,1832
74174.16,2817207,2087078,3887864,2388012,16653,72580,292,1832
75176.5,2817606,2087468,3887864,2388012,16657,72580,292,1832
76178.42,2818008,2087843,3887864,2387760,16661,72580,292,1832
77180.55,2818410,2088220,3887864,2387764,16663,72580,292,1832
78182.9,2818804,2088601,3887864,2389472,16666,72580,292,1832
79185.22,2819204,2088983,3887864,2389472,16674,72580,292,1832
80187.46,2819604,2089377,3887864,2389472,16675,72580,292,1832
81189.83,2820002,2089772,3887864,2390480,16677,72580,292,1832
82192.24,2820401,2090166,3887864,2390228,16678,72580,292,1832
83194.38,2820802,2090559,3887864,2389220,16681,72580,293,1832
84196.61,2821203,2090953,3887864,2389480,16684,72580,293,1832
85198.8,2821602,2091339,3887864,2389980,16692,72580,293,1832
86201.11,2822002,2091732,3887864,2390232,16693,72580,293,1832
87203.32,2822402,2092126,3887864,2390232,16695,72580,293,1832
88205.77,2822799,2092514,3887864,2390484,16699,72580,293,1832
89208.15,2823195,2092895,3887864,2390484,16707,72580,293,1832
90210.46,2823595,2093288,3887864,2390484,16708,72580,293,1832
91212.82,2823992,2093681,3887864,2390988,16710,72580,293,1832
92215.08,2824394,2094076,3887864,2391492,16713,72580,293,1832
93217.42,2824794,2094470,3887864,2391492,16714,72580,294,1832
94219.7,2825190,2094863,3887864,2391240,16717,72580,294,1832
95221.82,2825589,2095252,3887864,2391240,16720,72580,294,1832
96224.05,2825988,2095644,3887864,2391492,16722,72580,294,1832
97226.22,2826388,2096033,3887864,2391996,16727,72580,294,1832
98228.13,2826785,2096423,3887864,2391744,16729,72580,294,1832
99230.24,2827185,2096806,3887864,2391744,16739,72580,294,1832
