time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1003.19,866296,774737,3887864,453540,35838,718108,2188,55328,335,17384
2004.19,866691,775127,3887864,453268,35844,718108,2188,55328,335,17384
3005.2,867089,775514,3887864,454024,35852,718108,2188,55328,335,17384
4006.21,867486,775902,3887864,453800,35860,718108,2188,55328,335,17384
5008.38,867883,776287,3887864,453044,35871,718124,2189,55328,336,17384
6010.7,868280,776636,3887864,452936,35899,718132,2190,55328,336,17384
7012.93,868672,777020,3887864,452936,35910,718132,2190,55328,336,17384
8015.65,869065,777378,3887864,452592,35929,718132,2191,55328,336,17384
9019.27,869457,777740,3887864,452692,35950,718132,2193,55328,336,17396
10021.88,869853,778092,3887864,443540,35966,718132,2194,55328,336,17396
11024.77,870251,778278,3887864,451868,36029,716524,2208,55396,337,17396
12027.88,870639,778501,3887864,459048,36048,716524,2209,55396,337,17400
13030.54,871032,778727,3887864,457408,36063,716564,2211,55396,337,17400
14032.99,871426,778954,3887864,457156,36079,716600,2212,55396,337,17400
15036.59,871822,779187,3887864,457156,36088,716624,2212,55396,338,17400
16043.37,872214,779396,3887864,454516,36125,716552,2218,55396,339,17404
17044.61,872610,779748,3887864,454688,36155,716524,2226,55404,340,17416
18045.73,873007,780132,3887864,454656,36162,716568,2227,55404,340,17420
19047.25,873403,780519,3887864,455136,36170,716576,2227,55404,340,17420
20049.25,873800,780903,3887864,455364,36181,716740,2228,55408,340,17424
21050.51,874191,781261,3887864,453592,36192,716796,2230,55408,341,17424
22051.64,874588,781649,3887864,453184,36198,716800,2230,55408,341,17424
23052.77,874986,782029,3887864,454148,36208,716812,2231,55408,341,17424
24053.96,875380,782403,3887864,454148,36226,716856,2233,55408,341,17428
25055.11,875778,782788,3887864,454148,36236,716884,2234,55408,341,17432
26057.36,876176,783157,3887864,453740,36254,716916,2236,55408,343,17492
