time,sent,received,total
2.03,541491.03,2165119.11,2643.17
1003.44,541503.16,2165132.53,2643.2
2007.7,541506.69,2165135.04,2643.2
3011.63,541516.42,2165149.11,2643.23
4015.04,541519.73,2165151.42,2643.23
5019.84,541529.92,2165165.75,2643.26
6024.29,541533.61,2165168.4,2643.26
7029.53,541543.7,2165182.73,2643.29
8034.47,541547.0,2165184.98,2643.29
9038.17,541556.97,2165199.1,2643.32
10041.59,541567.29,2165215.2,2643.34
11042.99,541578.07,2165512.5,2643.64
12046.53,541588.19,2165515.65,2643.66
13050.27,541598.39,2165529.98,2643.68
14052.65,541601.94,2165532.37,2643.69
15057.39,541605.86,2165535.03,2643.69
16061.86,541615.1,2165548.89,2643.71
17067.41,541618.62,2165551.27,2643.72
18072.29,541628.54,2165565.54,2643.74
19077.21,541632.11,2165567.99,2643.75
20082.5,541642.21,2165582.39,2643.77
21087.4,541645.77,2165584.84,2643.78
