time,total,idle,mem_total,mem_free,2468/cpu,2468/rss,91378/cpu,91378/rss
1010.24,7764290,7274880,3887864,228368,259770,970472,1140,55088
2011.28,7764689,7275230,3887864,222684,259781,970472,1140,55088
3013.07,7765083,7275614,3887864,222276,259791,970472,1140,55088
4018.04,7765475,7275979,3887864,221876,259811,970472,1140,55092
5019.22,7765876,7276336,3887864,226176,259825,970472,1140,55092
6020.06,7766274,7276720,3887864,227652,259836,970644,1141,55092
7021.03,7766671,7277078,3887864,222092,259850,970696,1141,55092
8022.0,7767066,7277422,3887864,222332,259883,970416,1144,55560
9022.94,7767464,7277784,3887864,219664,259893,970416,1144,55572
10024.81,7767860,7278156,3887864,220820,259908,970416,1144,55572
11025.81,7768254,7278502,3887864,225128,259924,970456,1144,55596
12026.69,7768649,7278873,3887864,225852,259931,970464,1144,55596
13028.12,7769045,7279240,3887864,217140,259941,970472,1144,55596
14029.15,7769448,7279618,3887864,216664,259950,970572,1144,55596
15030.24,7769842,7279998,3887864,217604,259964,970632,1145,55596
16032.04,7770238,7280357,3887864,212688,259975,970640,1145,55596
17033.14,7770634,7280729,3887864,215304,259991,970676,1145,55600
18034.1,7771031,7281091,3887864,222272,260000,970744,1145,55600
19035.05,7771429,7281480,3887864,224032,260008,970804,1146,55600
20035.99,7771823,7281840,3887864,236092,260018,970836,1146,55600
21036.92,7772222,7282231,3887864,235844,260023,970836,1146,55612
22038.12,7772617,7282564,3887864,236900,260036,970864,1146,55612
23039.02,7773018,7282950,3887864,236652,260044,970864,1146,55620
24041.13,7773416,7283314,3887864,224468,260055,970864,1146,55620
25042.07,7773812,7283698,3887864,228244,260063,970876,1147,55620
26042.93,7774211,7284086,3887864,227992,260071,970892,1147,55620
27044.73,7774606,7284442,3887864,220956,260085,970956,1147,55628
28045.8,7775001,7284811,3887864,221928,260105,972668,1147,55632
29046.81,7775400,7285173,3887864,223424,260114,972668,1148,55648
30047.93,7775798,7285552,3887864,223548,260128,972668,1148,55648
31048.92,7776198,7285910,3887864,217388,260140,972672,1148,55648
32049.81,7776593,7286276,3887864,221564,260149,973320,1148,55648
33051.53,7776989,7286636,3887864,223380,260158,973320,1149,55676
34053.28,7777385,7287008,3887864,223380,260177,972936,1149,55676
35054.4,7777781,7287357,3887864,215416,260197,971784,1149,55676
36055.3,7778179,7287745,3887864,230008,260202,971784,1150,55676
37056.19,7778579,7288135,3887864,230056,260209,971784,1150,55676
38057.14,7778973,7288492,3887864,228040,260220,971784,1150,55676
39058.11,7779370,7288883,3887864,228108,260226,971784,1150,55692
40060.02,7779768,7289240,3887864,226604,260239,971784,1150,55692
41061.95,7780160,7289609,3887864,226684,260255,971440,1150,55704
42063.03,7780555,7289941,3887864,218000,260271,971440,1150,55704
43063.99,7780952,7290329,3887864,218340,260278,971440,1151,55704
44065.02,7781353,7290690,3887864,226116,260288,971440,1151,55704
45066.0,7781747,7291074,3887864,226116,260300,971440,1151,55704
46070.17,7782143,7291258,3887864,210248,260424,973436,1157,56924
47072.31,7782525,7291437,3887864,205620,260465,974540,1158,56924
48074.37,7782922,7291463,3887864,196368,260483,974540,1158,56924
49075.49,7783313,7291577,3887864,166260,260561,983196,1163,56972
50076.85,7783706,7291829,3887864,149468,260620,993988,1164,57000
51077.91,7784092,7292134,3887864,124840,260659,1002732,1167,57036
52078.96,7784489,7292503,3887864,124092,260668,1004200,1167,57036
53080.07,7784882,7292826,3887864,118636,260681,1005852,1167,57036
54081.19,7785274,7293198,3887864,118332,260689,1006808,1167,57036
55085.09,7785668,7293566,3887864,114132,260700,1008060,1167,57036
56086.11,7786063,7293920,3887864,112780,260711,1009444,1168,57036
57088.02,7786460,7294288,3887864,112780,260722,1010712,1168,57036
58089.17,7786855,7294623,3887864,123600,260733,1011896,1168,57036
59090.27,7787251,7294899,3887864,123096,260842,1012864,1169,57036
60091.28,7787646,7295241,3887864,123828,260855,1013028,1169,57036
61093.51,7788040,7295419,3887864,116248,260993,1013216,1172,57292
62096.05,7788421,7295551,3887864,88952,261039,1013264,1174,57524
63097.61,7788808,7295650,3887864,49248,261123,1013228,1180,58024
64099.5,7789196,7295949,3887864,48160,261171,1013236,1182,58024
65100.65,7789584,7296165,3887864,58468,261248,1013936,1186,58028
66101.68,7789980,7296533,3887864,58152,261256,1014124,1187,58028
67102.71,7790372,7296875,3887864,61664,261267,1014172,1188,58028
68104.33,7790766,7297225,3887864,60920,261281,1014212,1188,58028
69105.47,7791158,7297546,3887864,56212,261298,1014248,1188,58028
70106.5,7791552,7297900,3887864,54440,261310,1015828,1188,58028
71107.52,7791944,7298245,3887864,44484,261321,1015828,1188,58028
72108.58,7792337,7298603,3887864,57568,261332,1015844,1188,58028
73109.59,7792730,7298948,3887864,56040,261341,1015844,1188,58028
74111.33,7793118,7299275,3887864,54388,261353,1015844,1188,58028
75112.49,7793511,7299626,3887864,54388,261374,1015844,1190,58028
76113.49,7793903,7299964,3887864,55544,261387,1015900,1190,58028
77114.54,7794298,7300323,3887864,56256,261401,1014516,1190,58028
78115.55,7794691,7300656,3887864,57112,261411,1015132,1190,58032
79116.62,7795085,7301027,3887864,57236,261420,1015216,1190,58032
80117.92,7795476,7301347,3887864,57856,261433,1015224,1190,58032
81119.02,7795872,7301717,3887864,57696,261442,1015272,1190,58032
82120.31,7796269,7302074,3887864,57696,261451,1015280,1190,58032
83121.77,7796666,7302389,3887864,59392,261467,1015444,1191,58032
84122.82,7797066,7302762,3887864,58920,261476,1015464,1191,58032
85124.69,7797457,7303103,3887864,55288,261491,1015480,1191,58032
86126.75,7797845,7303430,3887864,55476,261509,1015484,1192,58032
87127.91,7798237,7303753,3887864,56968,261527,1015508,1192,58032
88128.99,7798630,7304122,3887864,56968,261535,1015516,1192,58032
89133.36,7799025,7304464,3887864,57736,261547,1015520,1192,58032
90134.6,7799419,7304825,3887864,56996,261557,1015752,1192,58032
91135.68,7799808,7305173,3887864,45360,261569,1015760,1193,58032
92137.44,7800199,7305506,3887864,58548,261586,1015768,1193,58032
93139.64,7800590,7305849,3887864,58296,261603,1015772,1194,58032
94140.93,7800983,7306153,3887864,57552,261614,1015772,1194,58032
95142.08,7801379,7306521,3887864,58444,261625,1015868,1194,58032
96143.12,7801775,7306865,3887864,56684,261634,1015884,1194,58032
97144.2,7802171,7307236,3887864,57564,261641,1015944,1194,58036
98145.3,7802564,7307573,3887864,59436,261655,1015972,1194,58036
99149.14,7802957,7307923,3887864,59552,261666,1015992,1194,58036
100150.34,7803345,7308240,3887864,44380,261683,1016000,1194,58036
101151.48,7803744,7308608,3887864,50884,261692,1016008,1194,58036
102152.54,7804136,7308969,3887864,53316,261703,1014492,1194,58036
103153.64,7804531,7309303,3887864,59592,261718,1014496,1195,58036
104154.67,7804923,7309657,3887864,62512,261725,1014496,1195,58036
105158.05,7805318,7309995,3887864,61652,261741,1014500,1195,58036
106159.19,7805714,7310338,3887864,61420,261760,1014500,1195,58036
107161.69,7806102,7310664,3887864,60772,261779,1016100,1195,58036
108165.5,7806498,7311030,3887864,60772,261787,1016100,1196,58036
109166.6,7806893,7311375,3887864,52164,261797,1016104,1196,58036
110167.7,7807285,7311738,3887864,52164,261809,1016108,1196,58036
111173.37,7807676,7312081,3887864,44160,261819,1016128,1197,58036
112174.44,7808073,7312432,3887864,55708,261831,1016140,1197,58036
