time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1002.94,7785083,7519266,3887864,833096,67899,187468
2004.2,7785477,7519638,3887864,836400,67902,187992
3006.24,7785875,7520025,3887864,836228,67905,187992
4008.38,7786269,7520390,3887864,836236,67919,187992
5009.83,7786665,7520763,3887864,837396,67925,187992
6010.59,7787066,7521119,3887864,835644,67928,187992
7011.81,7787453,7521318,3887864,826456,67932,187992
8012.58,7787847,7521614,3887864,804948,67935,187992
9013.25,7788245,7521973,3887864,802124,67943,187992
10013.89,7788643,7522367,3887864,802124,67945,187992
11015.27,7789039,7522759,3887864,803492,67947,187992
12016.79,7789438,7523152,3887864,803492,67950,187992
13018.56,7789834,7523531,3887864,802236,67956,187992
14020.19,7790231,7523908,3887864,802016,67965,187992
15021.86,7790631,7524282,3887864,802356,67971,187992
16023.42,7791027,7524672,3887864,802492,67974,187992
17024.85,7791425,7525057,3887864,802788,67979,187992
18026.3,7791824,7525432,3887864,799932,67981,187992
19027.66,7792221,7525805,3887864,809164,67986,187992
20029.25,7792620,7526191,3887864,808940,67990,187992
21030.8,7793021,7526580,3887864,809200,67995,187992
22032.34,7793419,7526970,3887864,808996,67997,187992
23034.02,7793816,7527357,3887864,809300,68001,187992
24035.6,7794214,7527733,3887864,809560,68012,187992
25037.2,7794611,7528114,3887864,809580,68019,187992
26038.73,7795009,7528505,3887864,809764,68021,187992
27040.11,7795408,7528894,3887864,809912,68025,187992
28041.62,7795807,7529286,3887864,809912,68028,187992
29043.59,7796204,7529658,3887864,805036,68031,187992
30044.26,7796601,7530046,3887864,804956,68039,187992
31044.95,7796997,7530420,3887864,804260,68040,187992
32046.33,7797390,7530760,3887864,804216,68044,187992
33047.14,7797783,7531106,3887864,804348,68046,187992
34051.94,7798175,7531448,3887864,803908,68050,187992
35052.69,7798569,7531790,3887864,803932,68054,187992
36054.64,7798963,7532135,3887864,804172,68055,187992
37055.56,7799357,7532482,3887864,804384,68056,187992
38056.4,7799756,7532826,3887864,804316,68058,187992
39057.17,7800146,7533148,3887864,803660,68060,187992
40057.99,7800535,7533485,3887864,803484,68064,187992
41058.82,7800932,7533836,3887864,803484,68066,187992
42059.68,7801326,7534186,3887864,803736,68066,187992
43060.49,7801716,7534540,3887864,803956,68068,187992
44063.28,7802099,7534846,3887864,803656,68075,187992
45064.72,7802484,7535157,3887864,803584,68080,187992
46068.4,7802869,7535467,3887864,804852,68085,187992
47070.11,7803264,7535700,3887864,790424,68101,188036
48071.22,7803641,7535921,3887864,751012,68113,188036
49072.11,7804030,7536150,3887864,726832,68128,188036
50073.74,7804419,7536448,3887864,724804,68136,188036
51075.16,7804810,7536763,3887864,723124,68143,188036
52076.15,7805195,7537072,3887864,723064,68146,188036
53077.06,7805585,7537424,3887864,723352,68148,188036
54077.9,7805976,7537776,3887864,723500,68152,188036
55079.63,7806371,7538129,3887864,723988,68156,188036
56080.51,7806759,7538470,3887864,724568,68158,188036
57082.72,7807145,7538800,3887864,726620,68161,188036
58084.08,7807529,7539131,3887864,729044,68163,188036
59085.33,7807917,7539438,3887864,734772,68168,188036
60086.53,7808306,7539780,3887864,735160,68171,188040
61087.39,7808692,7540125,3887864,736220,68176,188052
62088.51,7809079,7540357,3887864,731824,68202,188052
63090.14,7809475,7540638,3887864,726952,68210,188052
64091.11,7809854,7540785,3887864,686964,68228,188252
65091.98,7810244,7541006,3887864,677976,68253,189940
66092.82,7810633,7541355,3887864,679512,68256,189940
67094.55,7811023,7541710,3887864,680288,68258,189940
68095.42,7811420,7542060,3887864,680596,68260,189940
69096.76,7811806,7542403,3887864,680952,68262,189940
70097.79,7812192,7542728,3887864,676432,68266,189940
71098.76,7812584,7543086,3887864,677532,68268,189940
72099.52,7812977,7543438,3887864,678788,68269,189940
73100.32,7813366,7543780,3887864,681032,68273,189940
74101.16,7813757,7544127,3887864,682088,68279,189940
