time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1009.14,8054232,7775391,3887864,841612,70605,187736
2010.78,8054629,7775780,3887864,841416,70609,187736
3012.37,8055029,7776173,3887864,841724,70611,187736
4013.94,8055427,7776563,3887864,842228,70615,187736
5021.75,8055827,7776953,3887864,842228,70620,187736
6022.56,8056223,7777316,3887864,839336,70625,187736
7023.23,8056624,7777714,3887864,839588,70626,187736
8023.91,8057025,7778107,3887864,840476,70629,187736
9024.6,8057424,7778504,3887864,841012,70630,187736
10025.26,8057825,7778897,3887864,840760,70632,187736
11025.91,8058217,7779242,3887864,836340,70641,187736
12026.64,8058612,7779628,3887864,836668,70642,187736
13027.35,8059005,7779980,3887864,834960,70654,187736
14028.0,8059405,7780377,3887864,834960,70655,187736
15028.64,8059804,7780771,3887864,834960,70657,187736
16030.03,8060201,7781144,3887864,837968,70661,187736
17031.5,8060597,7781539,3887864,837968,70663,187736
18033.06,8060996,7781926,3887864,837972,70668,187736
19034.73,8061396,7782318,3887864,837972,70670,187736
20036.72,8061795,7782699,3887864,838224,70676,187736
21038.28,8062191,7783085,3887864,838224,70680,187736
22039.93,8062590,7783476,3887864,838476,70684,187736
23041.52,8062990,7783869,3887864,838980,70686,187736
24043.11,8063389,7784257,3887864,838728,70691,187736
25044.0,8063783,7784594,3887864,833992,70699,187736
