time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1006.76,8040284,7761966,3887864,838476,70460,187248
2008.41,8040683,7762360,3887864,838868,70462,187248
3009.95,8041081,7762735,3887864,839372,70471,187248
4011.79,8041481,7763128,3887864,839764,70474,187248
5013.62,8041879,7763513,3887864,840084,70478,187248
6015.22,8042277,7763901,3887864,840084,70482,187248
7016.85,8042674,7764289,3887864,839580,70487,187248
8018.41,8043074,7764682,3887864,840104,70490,187248
9019.79,8043472,7765064,3887864,839348,70496,187248
10020.56,8043870,7765428,3887864,841312,70501,187248
11022.93,8044266,7765782,3887864,836192,70508,187248
12023.59,8044663,7766169,3887864,836352,70509,187248
13024.3,8045058,7766517,3887864,836092,70516,187248
14024.96,8045457,7766913,3887864,836092,70517,187248
15026.12,8045856,7767298,3887864,835872,70521,187248
16027.65,8046251,7767685,3887864,836628,70524,187248
17029.16,8046652,7768078,3887864,836380,70528,187248
18030.65,8047049,7768463,3887864,836128,70534,187736
19032.19,8047447,7768855,3887864,836632,70538,187736
20033.0,8047844,7769220,3887864,833496,70542,187736
21034.38,8048241,7769613,3887864,833496,70544,187736
22035.04,8048640,7770005,3887864,833752,70551,187736
23035.72,8049041,7770399,3887864,837120,70553,187736
24036.49,8049441,7770796,3887864,837120,70554,187736
25037.88,8049837,7771136,3887864,834436,70562,187736
