time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,3808/cpu,3808/rss,3835/cpu,3835/rss
1004.64,2295072,2058623,3887864,1473920,51991,426696,11234,70480,13839,118980,23266,74380,1758,89284,503,41880,462,15608,1255,54200
2006.56,2295468,2059007,3887864,1473920,51997,426696,11236,70480,13839,118980,23269,74380,1758,89284,503,41880,462,15608,1255,54200
3008.7,2295860,2059355,3887864,1471744,52003,426696,11237,70480,13842,118980,23272,74380,1758,89284,503,41880,462,15608,1255,54200
4013.57,2296253,2059719,3887864,1471496,52014,426696,11239,70480,13844,118980,23277,74380,1759,89284,503,41880,463,15608,1255,54200
5015.9,2296648,2060062,3887864,1472484,52025,426696,11242,70480,13846,118980,23282,74380,1760,89284,503,41880,463,15608,1255,54200
6020.71,2297047,2060434,3887864,1472232,52029,426696,11243,70480,13848,118980,23285,74380,1760,89284,503,41880,463,15608,1255,54200
7022.92,2297440,2060784,3887864,1472000,52036,426696,11245,70480,13849,118980,23288,74380,1760,89284,503,41880,464,15608,1255,54200
8025.05,2297836,2061163,3887864,1473860,52043,426700,11246,70480,13850,118980,23292,74380,1760,89288,503,41880,464,15608,1255,54200
9030.91,2298234,2061529,3887864,1460068,52049,426700,11247,70480,13852,118980,23297,74380,1760,89288,503,41880,464,15608,1255,54200
10034.74,2298631,2061887,3887864,1470808,52059,426700,11251,70480,13854,118980,23301,74380,1761,89288,503,41880,464,15608,1256,54200
11038.85,2299021,2062133,3887864,1472944,52108,426704,11253,70480,13858,118980,23316,74380,1761,89288,503,41880,464,15608,1268,54240
12040.98,2299422,2062463,3887864,1463116,52121,426704,11255,70480,13859,118980,23320,74380,1761,89288,503,41880,464,15608,1269,54288
13043.06,2299818,2062808,3887864,1463504,52126,426704,11256,70480,13862,118980,23323,74380,1761,89288,503,41880,464,15608,1270,54288
14045.57,2300211,2063121,3887864,1439592,52136,426708,11257,70480,13864,118980,23327,74380,1761,89288,503,41880,464,15608,1271,54304
15047.74,2300595,2063463,3887864,1441968,52143,426708,11259,70480,13865,118980,23330,74380,1762,89288,503,41880,464,15608,1271,54304
16050.77,2300976,2063767,3887864,1457928,52155,426712,11261,70480,13867,118980,23335,74380,1762,89288,503,41880,464,15612,1272,54352
17052.97,2301366,2064099,3887864,1458960,52163,426712,11262,70480,13869,118980,23340,74380,1762,89288,503,41880,464,15612,1272,54356
18054.99,2301755,2064418,3887864,1460828,52171,426712,11264,70480,13871,118980,23344,74380,1762,89288,503,41880,464,15612,1272,54360
19057.01,2302155,2064767,3887864,1461368,52177,426712,11266,70480,13871,118980,23348,74380,1763,89288,503,41880,464,15612,1272,54360
20060.06,2302543,2065100,3887864,1456540,52183,426712,11270,70480,13873,118980,23350,74380,1763,89288,503,41880,464,15612,1272,54360
21066.4,2302923,2065406,3887864,1467056,52197,426716,11271,70480,13876,118980,23357,74380,1763,89288,504,41880,464,15612,1272,54360
22072.03,2303307,2065718,3887864,1468184,52206,426716,11275,70480,13879,118980,23360,74380,1764,89288,504,41880,465,15616,1273,54360
23074.52,2303699,2066058,3887864,1476216,52213,426716,11276,70480,13882,118980,23363,74380,1764,89288,504,41880,465,15616,1273,54368
24076.87,2304096,2066408,3887864,1477068,52220,426716,11278,70480,13883,118980,23366,74380,1764,89288,504,41880,465,15616,1273,54368
25078.9,2304497,2066729,3887864,1477948,52227,426716,11279,70480,13884,118980,23370,74380,1764,89288,504,41880,465,15620,1273,54368
26080.96,2304900,2067074,3887864,1477696,52233,426716,11280,70480,13886,118980,23374,74380,1764,89288,504,41880,465,15620,1273,54368
27084.91,2305293,2067384,3887864,1481232,52242,426716,11281,70480,13888,118980,23378,74380,1764,89288,504,41880,465,15620,1274,54368
28086.98,2305685,2067709,3887864,1481232,52258,426716,11284,70480,13893,118980,23383,74380,1764,89288,504,41880,465,15624,1274,54368
29090.7,2306078,2068026,3887864,1474792,52267,426716,11285,70480,13895,118980,23388,74380,1765,89292,505,41880,465,15628,1274,54368
30092.83,2306469,2068371,3887864,1474060,52273,426716,11288,70480,13896,118980,23391,74380,1765,89292,505,41880,465,15628,1274,54368
31095.55,2306866,2068685,3887864,1458188,52282,426716,11290,70480,13899,118980,23395,74380,1765,89292,505,41880,465,15628,1274,54368
32097.62,2307263,2069023,3887864,1458188,52289,426724,11291,70480,13900,118980,23399,74380,1765,89292,505,41880,465,15628,1275,54368
33108.11,2307647,2069333,3887864,1457688,52298,426724,11292,70480,13904,118980,23403,74380,1765,89292,505,41880,465,15640,1276,54368
34110.54,2308043,2069668,3887864,1462640,52318,426752,11293,70480,13905,118980,23408,74380,1766,89292,505,41880,465,15640,1279,54448
35112.59,2308442,2070050,3887864,1463424,52323,426752,11295,70480,13906,118980,23411,74380,1766,89292,505,41880,466,15644,1280,54484
36114.6,2308840,2070410,3887864,1477512,52330,426764,11296,70480,13908,118980,23414,74380,1767,89292,505,41880,466,15644,1280,54484
