time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,3808/cpu,3808/rss,3835/cpu,3835/rss
1004.48,2398464,2149396,3887864,1471568,54535,427528,11726,70492,14377,118980,24362,74504,1826,89428,523,41860,486,15628,1386,54688
2006.41,2398858,2149753,3887864,1470780,54542,427528,11727,70492,14379,118980,24365,74504,1826,89428,523,41860,487,15628,1386,54688
3010.69,2399249,2150114,3887864,1471132,54553,427528,11731,70492,14382,118980,24371,74504,1827,89428,523,41860,487,15628,1386,54688
4012.87,2399642,2150457,3887864,1467916,54564,427528,11732,70492,14384,118980,24376,74504,1828,89428,523,41860,487,15628,1386,54688
5014.89,2400040,2150833,3887864,1467668,54569,427528,11734,70492,14385,118980,24380,74504,1829,89428,523,41860,487,15628,1386,54688
6017.0,2400437,2151191,3887864,1468224,54577,427528,11736,70492,14388,118984,24382,74504,1829,89428,523,41860,487,15628,1387,54688
7019.63,2400833,2151566,3887864,1467972,54583,427528,11737,70492,14389,118984,24386,74504,1829,89428,523,41860,487,15628,1387,54688
8021.75,2401228,2151922,3887864,1468080,54590,427528,11739,70492,14390,118984,24388,74504,1829,89428,523,41860,487,15628,1387,54688
9027.77,2401620,2152297,3887864,1467848,54596,427528,11743,70492,14393,118984,24393,74504,1829,89428,523,41860,487,15628,1387,54688
10034.45,2402015,2152638,3887864,1467680,54608,427528,11745,70492,14398,118984,24399,74504,1829,89428,524,41860,487,15628,1387,54688
11036.68,2402402,2152871,3887864,1471284,54659,427540,11747,70492,14401,118984,24418,74584,1829,89428,524,41860,487,15628,1397,54700
12038.67,2402793,2153245,3887864,1471284,54669,427540,11748,70492,14402,118984,24420,74584,1830,89428,524,41860,487,15628,1400,54700
13040.63,2403189,2153600,3887864,1465888,54678,427540,11749,70492,14404,118984,24424,74584,1830,89428,524,41860,487,15628,1401,54700
14043.01,2403585,2153979,3887864,1465888,54685,427540,11751,70492,14405,118984,24427,74584,1830,89428,524,41860,487,15628,1401,54700
15045.2,2403982,2154328,3887864,1460440,54694,427540,11752,70492,14407,118984,24431,74584,1831,89428,524,41860,487,15628,1401,54700
16050.01,2404376,2154686,3887864,1460588,54708,427540,11754,70492,14409,118984,24437,74584,1831,89428,524,41860,487,15628,1402,54700
17052.11,2404767,2155025,3887864,1471656,54719,427540,11757,70492,14411,118984,24443,74584,1831,89428,524,41860,487,15628,1402,54700
18054.13,2405166,2155401,3887864,1471656,54725,427540,11759,70492,14413,118984,24446,74584,1831,89428,524,41860,488,15628,1402,54700
19056.24,2405561,2155750,3887864,1470072,54732,427540,11761,70492,14414,118984,24449,74584,1831,89428,524,41860,488,15628,1402,54700
20058.41,2405957,2156118,3887864,1473704,54738,427540,11763,70496,14417,118984,24452,74584,1831,89428,525,41860,489,15628,1403,54700
21061.0,2406356,2156493,3887864,1466056,54744,427540,11764,70496,14418,118984,24454,74584,1831,89428,525,41860,489,15628,1403,54700
22068.2,2406751,2156850,3887864,1473568,54753,427540,11765,70496,14420,118984,24458,74584,1831,89428,525,41860,489,15628,1404,54700
