time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,3808/cpu,3808/rss,3835/cpu,3835/rss
1011.36,2156290,1937275,3887864,1482436,48543,420876,10590,70460,13124,128388,21796,73840,1666,89236,473,41964,431,15712,1072,53860
2013.47,2156684,1937608,3887864,1485344,48556,421748,10593,70460,13127,128392,21803,73840,1668,89236,474,41964,431,15712,1073,53860
3015.42,2157084,1937990,3887864,1485092,48561,422428,10595,70460,13128,128392,21805,73840,1668,89236,474,41964,432,15712,1073,53860
4017.6,2157480,1938348,3887864,1483820,48568,423096,10596,70460,13129,128392,21809,73840,1668,89236,474,41964,432,15712,1073,53860
5019.61,2157878,1938731,3887864,1483820,48573,423324,10598,70460,13130,128392,21812,73840,1668,89236,474,41964,432,15712,1073,53860
6023.12,2158272,1939083,3887864,1473992,48580,424056,10599,70460,13133,128400,21814,73840,1669,89236,474,41964,432,15712,1073,53860
7025.17,2158661,1939427,3887864,1478056,48594,426296,10601,70460,13135,128400,21823,73840,1669,89236,474,41964,432,15712,1074,53860
8027.2,2159061,1939806,3887864,1477580,48600,426860,10602,70460,13137,128400,21826,73840,1669,89236,474,41964,432,15712,1074,53860
9029.23,2159458,1940092,3887864,1475824,48680,431988,10604,70460,13138,128400,21830,73840,1669,89236,474,41964,432,15712,1074,53860
10031.44,2159850,1940463,3887864,1471648,48688,432172,10605,70460,13140,128400,21835,73840,1670,89236,474,41964,432,15712,1074,53860
11034.8,2160244,1940674,3887864,1464172,48749,432312,10606,70460,13144,128404,21852,73840,1670,89236,474,41964,432,15712,1089,53940
12039.4,2160634,1941005,3887864,1464136,48765,432376,10608,70460,13147,128404,21859,73840,1670,89240,475,41964,432,15712,1091,53944
13042.28,2161020,1941314,3887864,1474196,48774,432400,10612,70460,13149,128404,21864,73840,1670,89240,475,41964,432,15712,1091,53944
14044.29,2161418,1941649,3887864,1473704,48782,432432,10613,70460,13150,128404,21867,73840,1670,89240,475,41964,432,15712,1092,53944
15046.38,2161807,1941971,3887864,1470196,48788,432432,10615,70460,13153,128404,21870,73840,1670,89240,475,41964,432,15712,1092,53944
16050.22,2162196,1942296,3887864,1461412,48798,432440,10616,70460,13155,128404,21874,73840,1670,89240,475,41964,432,15712,1092,53944
17052.43,2162595,1942636,3887864,1455480,48803,432440,10618,70460,13157,128404,21877,73840,1670,89240,475,41964,432,15712,1092,53944
18061.12,2162981,1942945,3887864,1460908,48814,432440,10619,70460,13159,128404,21882,73840,1671,89240,475,41964,432,15712,1092,53944
19065.78,2163361,1943262,3887864,1460908,48822,432440,10622,70460,13161,128404,21885,73840,1671,89240,475,41964,433,15712,1093,53944
20069.28,2163746,1943566,3887864,1464556,48832,432440,10624,70460,13164,128408,21889,73840,1672,89240,475,41964,433,15712,1093,53944
21071.71,2164135,1943915,3887864,1464556,48838,432440,10625,70460,13167,128408,21892,73840,1672,89240,475,41964,433,15712,1093,53944
22073.87,2164525,1944253,3887864,1450192,48849,432440,10628,70460,13169,128408,21898,73840,1672,89240,475,41984,433,15712,1093,53948
23076.01,2164925,1944585,3887864,1450092,48854,432440,10630,70460,13169,128408,21901,73840,1672,89240,475,41984,433,15712,1093,53948
24078.11,2165319,1944902,3887864,1451292,48862,432440,10631,70460,13172,128408,21905,73840,1672,89240,475,41984,433,15712,1094,53948
25081.74,2165712,1945232,3887864,1452292,48868,432440,10633,70460,13175,128408,21908,73840,1672,89240,475,41984,433,15712,1094,53948
26083.89,2166114,1945538,3887864,1462240,48879,432440,10634,70460,13178,128408,21913,73840,1672,89240,475,41984,433,15712,1095,53948
27086.0,2166508,1945873,3887864,1461752,48886,432444,10636,70460,13179,128408,21917,73840,1673,89240,475,41984,433,15712,1095,53948
28088.24,2166899,1946163,3887864,1455164,48934,432452,10637,70460,13181,128408,21921,73840,1673,89240,475,41984,433,15712,1095,53948
29090.35,2167290,1946490,3887864,1461528,48942,432460,10639,70460,13183,128408,21924,73840,1673,89240,475,41984,433,15712,1095,53948
30092.39,2167691,1946829,3887864,1461528,48948,432460,10641,70460,13185,128408,21928,73840,1674,89240,475,41984,433,15712,1095,53948
31094.64,2168082,1947139,3887864,1461336,48953,432460,10643,70460,13186,128408,21930,73840,1674,89240,475,41984,433,15712,1095,53948
32098.13,2168468,1947467,3887864,1461368,48966,432472,10644,70460,13189,128408,21936,73840,1674,89240,476,41984,433,15712,1095,53948
33100.16,2168869,1947795,3887864,1465000,48972,432472,10648,70460,13190,128408,21938,73840,1674,89240,476,41984,433,15712,1095,53948
34102.46,2169258,1948123,3887864,1465360,48996,432472,10649,70460,13192,128416,21947,73840,1675,89240,476,41984,434,15712,1101,53956
35104.51,2169656,1948476,3887864,1459988,49001,432472,10651,70460,13195,128416,21949,73840,1675,89240,476,41984,434,15712,1101,53956
36108.41,2170044,1948804,3887864,1460008,49012,432472,10652,70460,13198,128416,21954,73840,1675,89240,476,41984,434,15712,1101,53956
37111.79,2170439,1949086,3887864,1456880,49022,432472,10654,70460,13201,128416,21958,73840,1675,89240,476,41984,434,15712,1101,53960
38116.29,2170834,1949430,3887864,1460036,49029,432472,10655,70460,13203,128416,21962,73840,1675,89240,476,41984,434,15712,1101,53960
39123.64,2171232,1949771,3887864,1454220,49034,432472,10657,70460,13205,128416,21965,73840,1675,89240,476,41984,435,15712,1102,53960
40128.14,2171622,1950093,3887864,1447636,49041,432472,10659,70460,13206,128416,21968,73840,1676,89240,476,41984,435,15712,1102,53960
41130.66,2172014,1950439,3887864,1448404,49046,432472,10660,70460,13208,128416,21971,73840,1676,89240,476,41984,435,15712,1102,53960
42135.87,2172413,1950748,3887864,1441148,49057,432472,10662,70460,13209,128416,21980,73864,1677,89240,476,41988,435,15712,1102,53960
43139.71,2172801,1951074,3887864,1442920,49066,432472,10667,70460,13212,128416,21985,73864,1677,89240,476,41988,435,15720,1102,53960
44141.89,2173188,1951376,3887864,1455488,49076,432472,10669,70460,13215,128416,21990,73864,1677,89240,476,41988,435,15720,1102,53960
45145.36,2173578,1951726,3887864,1455488,49082,432472,10670,70460,13217,128416,21994,73864,1677,89240,476,41988,435,15732,1102,53960
46148.27,2173962,1952035,3887864,1447432,49093,432472,10672,70460,13218,128416,21998,73864,1677,89240,476,41988,435,15732,1102,53960
47152.44,2174358,1952387,3887864,1447120,49097,432472,10673,70460,13220,128416,22000,73864,1678,89240,476,41988,435,15736,1102,53960
