time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,3808/cpu,3808/rss,3835/cpu,3835/rss
1004.77,2191318,1967478,3887864,1458480,49452,432492,10751,70464,13302,128448,22172,73972,1688,89244,480,42004,440,15792,1116,53984
2006.64,2191716,1967861,3887864,1459008,49456,432492,10752,70464,13304,128448,22175,73972,1688,89244,480,42004,440,15792,1117,53984
3008.59,2192114,1968195,3887864,1460152,49464,432492,10753,70464,13310,121888,22180,74024,1689,89244,480,42040,440,15792,1117,53984
4012.57,2192512,1968539,3887864,1459904,49473,432492,10757,70464,13312,121888,22184,74024,1691,89244,480,42040,440,15792,1118,53984
5016.57,2192902,1968874,3887864,1458464,49487,432492,10763,70464,13316,121888,22191,74024,1692,89244,480,42040,440,15792,1119,53988
6020.61,2193303,1969238,3887864,1467616,49494,432492,10765,70464,13318,121888,22194,74024,1693,89244,480,42040,441,15792,1119,53988
7022.69,2193699,1969617,3887864,1467616,49498,432492,10766,70464,13319,121888,22196,74024,1693,89244,480,42040,441,15792,1119,53988
8024.78,2194096,1969975,3887864,1466512,49506,432492,10768,70464,13321,121888,22199,74024,1693,89244,481,42040,441,15792,1119,53988
9028.04,2194498,1970348,3887864,1467020,49512,432492,10769,70464,13322,121888,22202,74024,1693,89244,481,42040,441,15792,1120,53988
10031.81,2194892,1970704,3887864,1464832,49518,432492,10771,70464,13323,121888,22205,74024,1693,89244,481,42040,441,15792,1120,53988
11033.88,2195280,1970957,3887864,1463576,49570,432508,10772,70464,13327,121888,22221,74028,1693,89244,481,42040,441,15792,1130,53988
12035.95,2195674,1971296,3887864,1471028,49581,432508,10774,70464,13328,121888,22224,74028,1693,89244,481,42040,441,15792,1133,53992
13037.98,2196069,1971631,3887864,1470776,49589,432508,10775,70464,13330,121888,22229,74028,1693,89244,482,41876,441,15792,1134,53996
14040.19,2196461,1971944,3887864,1460520,49599,432508,10778,70464,13332,121888,22233,74028,1694,89244,482,41876,441,15792,1135,53996
15042.31,2196854,1972284,3887864,1460040,49605,432508,10780,70464,13333,121888,22236,74028,1694,89248,482,41876,441,15792,1135,53996
16045.68,2197245,1972568,3887864,1447272,49617,432512,10782,70464,13338,121888,22242,74028,1694,89248,482,41876,441,15792,1136,53996
17048.12,2197633,1972899,3887864,1460220,49625,432512,10783,70464,13339,121888,22244,74028,1694,89248,482,41876,441,15792,1136,53996
