time,total,idle,mem_total,mem_free,1914/cpu,1914/rss,4106/cpu,4106/rss
1007.89,2419854,2111755,3887864,773368,372,2824,15886,96844
2010.04,2420254,2112150,3887864,774888,372,2824,15888,96844
3017.92,2420654,2112536,3887864,776668,372,2824,15896,96844
4019.76,2421053,2112925,3887864,777060,372,2824,15902,96844
5021.79,2421454,2113315,3887864,778176,372,2824,15906,96844
6023.93,2421851,2113708,3887864,778956,372,2824,15907,96844
7026.05,2422249,2114102,3887864,780116,372,2824,15910,96844
8028.23,2422649,2114498,3887864,780948,372,2824,15911,96844
9030.82,2423047,2114890,3887864,781200,372,2824,15915,96844
10033.07,2423445,2115283,3887864,782528,373,2824,15916,96844
11034.88,2423842,2115602,3887864,763744,373,2824,15918,96844
12036.36,2424235,2115910,3887864,774612,373,2824,15919,96844
13041.82,2424636,2115941,3887864,774980,373,2824,15929,96844
14043.72,2425034,2115942,3887864,776088,373,2824,15933,96844
15045.96,2425433,2115942,3887864,776772,373,2824,15936,96844
16048.21,2425832,2115942,3887864,776628,374,2824,15938,96844
17052.34,2426231,2115944,3887864,778020,374,2824,15940,96844
18054.06,2426627,2115945,3887864,778812,374,2824,15941,96844
19056.1,2427026,2115946,3887864,779888,374,2824,15944,96844
20057.93,2427424,2115947,3887864,781276,374,2824,15949,96844
21061.13,2427820,2115948,3887864,782028,374,2824,15952,96844
22065.27,2428221,2115949,3887864,781532,374,2824,15953,96844
23067.13,2428622,2115951,3887864,780924,374,2824,15965,96844
