time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,3808/cpu,3808/rss,3835/cpu,3835/rss
1004.94,2372388,2126476,3887864,1468648,53848,427484,11602,70488,14240,118980,24092,74504,1808,89328,517,41968,481,15592,1355,54376
2006.84,2372786,2126831,3887864,1466500,53856,427484,11603,70488,14242,118980,24096,74504,1808,89328,517,41968,481,15592,1355,54376
3010.9,2373178,2127196,3887864,1466500,53866,427484,11606,70488,14243,118980,24103,74504,1808,89328,517,41968,481,15592,1356,54376
4013.16,2373571,2127530,3887864,1475732,53877,427484,11612,70488,14246,118980,24109,74504,1809,89328,517,41968,481,15592,1356,54376
5015.07,2373970,2127911,3887864,1475484,53882,427484,11613,70488,14248,118980,24111,74504,1809,89328,517,41968,481,15592,1356,54376
6017.79,2374366,2128260,3887864,1465152,53887,427484,11616,70488,14250,118980,24114,74504,1809,89328,517,41976,482,15592,1356,54396
7019.71,2374762,2128631,3887864,1465152,53895,427484,11617,70488,14251,118980,24117,74504,1809,89328,517,41976,482,15592,1356,54396
8021.75,2375159,2129008,3887864,1468872,53901,427484,11620,70488,14252,118980,24120,74504,1810,89328,517,41976,482,15592,1358,54444
9026.38,2375556,2129364,3887864,1467736,53909,427484,11621,70488,14255,118980,24124,74504,1810,89328,517,41976,482,15592,1358,54444
10030.71,2375947,2129719,3887864,1468500,53922,427484,11623,70488,14257,118980,24130,74504,1811,89328,517,41976,482,15592,1358,54444
11032.84,2376344,2129908,3887864,1468448,54011,427500,11625,70488,14260,118980,24144,74504,1811,89328,517,41976,482,15596,1369,54568
12034.87,2376747,2130272,3887864,1468740,54024,427500,11627,70488,14264,118980,24149,74504,1811,89328,517,41976,482,15600,1369,54652
13037.04,2377138,2130617,3887864,1471912,54034,427500,11628,70488,14265,118980,24154,74504,1811,89328,517,41976,482,15600,1370,54668
14039.08,2377537,2130964,3887864,1472416,54042,427500,11631,70488,14267,118980,24158,74504,1811,89328,517,41976,482,15600,1371,54672
15041.11,2377937,2131299,3887864,1473860,54048,427500,11632,70488,14269,118980,24160,74504,1811,89328,517,41976,482,15600,1371,54672
16043.46,2378326,2131618,3887864,1473608,54060,427500,11633,70488,14273,118980,24165,74504,1811,89328,518,41976,482,15608,1371,54680
17046.54,2378722,2131961,3887864,1456596,54068,427500,11635,70488,14275,118980,24169,74504,1812,89328,518,41976,483,15612,1371,54680
18048.7,2379120,2132313,3887864,1467008,54074,427500,11636,70488,14277,118980,24172,74504,1812,89328,518,41976,483,15612,1371,54680
19051.12,2379520,2132662,3887864,1467104,54081,427500,11638,70488,14278,118980,24176,74504,1813,89328,518,41976,483,15612,1372,54680
20053.51,2379911,2132978,3887864,1469760,54089,427500,11640,70488,14280,118980,24180,74504,1813,89328,518,41976,483,15612,1372,54680
21055.52,2380303,2133310,3887864,1469256,54093,427500,11642,70488,14281,118980,24183,74504,1813,89328,518,41976,483,15612,1372,54680
22057.97,2380693,2133623,3887864,1462872,54103,427500,11644,70488,14286,118980,24186,74504,1813,89328,518,41976,483,15612,1372,54688
23060.0,2381081,2133960,3887864,1463152,54110,427500,11645,70488,14291,118980,24190,74504,1814,89328,518,41976,483,15616,1372,54688
24064.17,2381481,2134272,3887864,1470556,54118,427500,11648,70488,14292,118980,24194,74504,1816,89424,518,41976,483,15616,1372,54688
25066.47,2381876,2134617,3887864,1469836,54122,427500,11649,70488,14294,118980,24196,74504,1817,89424,518,41976,483,15616,1373,54688
26068.77,2382270,2134937,3887864,1468756,54132,427500,11651,70488,14296,118980,24200,74504,1817,89424,520,41980,483,15620,1373,54688
27071.6,2382668,2135273,3887864,1468756,54138,427500,11653,70488,14298,118980,24202,74504,1817,89424,520,41980,483,15620,1373,54688
28075.65,2383058,2135585,3887864,1456212,54145,427500,11654,70488,14300,118980,24209,74504,1818,89424,520,41980,483,15620,1373,54688
29081.05,2383455,2135924,3887864,1465904,54153,427500,11655,70488,14302,118980,24214,74504,1818,89424,520,41980,483,15620,1373,54688
30083.14,2383844,2136264,3887864,1466236,54160,427500,11657,70488,14304,118980,24216,74504,1818,89424,520,41980,483,15620,1373,54688
31087.41,2384233,2136572,3887864,1465928,54167,427500,11659,70488,14306,118980,24219,74504,1818,89424,520,41980,483,15620,1374,54688
32092.08,2384635,2136902,3887864,1466068,54180,427500,11661,70488,14308,118980,24225,74504,1818,89424,520,41980,483,15624,1374,54688
33094.71,2385027,2137213,3887864,1469468,54189,427500,11663,70488,14311,118980,24232,74504,1819,89424,520,41980,483,15624,1374,54688
34096.73,2385417,2137576,3887864,1469356,54199,427500,11665,70488,14312,118980,24236,74504,1819,89424,520,41980,483,15624,1376,54688
35098.86,2385815,2137934,3887864,1456504,54205,427500,11667,70488,14314,118980,24239,74504,1819,89424,520,41980,483,15624,1376,54688
36100.88,2386213,2138310,3887864,1456744,54210,427500,11668,70488,14316,118980,24241,74504,1819,89424,521,41860,484,15624,1376,54688
37102.96,2386609,2138666,3887864,1456816,54218,427500,11669,70488,14317,118980,24244,74504,1819,89424,521,41860,484,15628,1376,54688
38107.61,2387001,2139031,3887864,1457104,54229,427500,11673,70488,14320,118980,24250,74504,1820,89428,521,41860,484,15628,1376,54688
39109.87,2387394,2139370,3887864,1445928,54241,427500,11675,70488,14323,118980,24255,74504,1820,89428,521,41860,484,15628,1376,54688
40111.92,2387789,2139745,3887864,1457292,54247,427500,11677,70488,14324,118980,24259,74504,1821,89428,521,41860,484,15628,1376,54688
41114.06,2388188,2140118,3887864,1458644,54252,427500,11678,70488,14326,118980,24261,74504,1821,89428,521,41860,484,15628,1376,54688
42116.79,2388586,2140473,3887864,1458776,54260,427500,11679,70488,14328,118980,24264,74504,1821,89428,521,41860,484,15628,1376,54688
43119.05,2388984,2140854,3887864,1459268,54267,427500,11681,70488,14330,118980,24268,74504,1821,89428,521,41860,484,15628,1376,54688
44123.58,2389377,2141209,3887864,1470404,54273,427500,11683,70488,14332,118980,24271,74504,1821,89428,521,41860,484,15628,1376,54688
45128.43,2389771,2141576,3887864,1470500,54283,427500,11686,70488,14334,118980,24276,74504,1822,89428,521,41860,484,15628,1377,54688
