time,total,idle,mem_total,mem_free,11476/cpu,11476/rss,12090/cpu,12090/rss,4355/cpu,4355/rss
1004.74,344974,331834,16370452,11030928,16,15912,42,53804,2332,610652
2010.56,345574,332429,16370452,11032636,16,15928,42,53804,2336,610652
3016.36,346174,333019,16370452,11032744,16,15932,42,53804,2344,610652
4023.54,346777,333611,16370452,11028232,16,15932,43,53804,2348,610652
5028.3,347377,334203,16370452,11029712,17,15944,43,53804,2353,610652
6033.27,347978,334799,16370452,11029712,17,15948,43,53804,2358,610652
7043.74,348581,335397,16370452,11031544,17,15956,43,53804,2362,610648
8046.39,349180,335988,16370452,11031544,17,15964,43,53804,2370,610652
9050.43,349780,336580,16370452,11031796,17,15964,43,53808,2376,610652
10055.37,350381,337167,16370452,11019656,17,15964,44,53808,2381,610652
11059.67,350980,337225,16370452,10870200,17,15988,47,54468,2398,608704
12066.95,351582,337235,16370452,10736388,17,15992,48,54564,2402,608748
13068.17,352178,337643,16370452,10524484,17,16004,51,54928,2416,608788
14069.53,352777,338230,16370452,10522468,18,16012,51,54936,2422,608824
15073.06,353377,338823,16370452,10522468,18,16012,52,54940,2427,608852
16077.58,353976,339418,16370452,10522468,18,16012,52,54940,2432,608872
17081.22,354575,340012,16370452,10522468,18,16012,52,54940,2436,608880
18084.87,355174,340605,16370452,10522468,18,16016,52,54944,2443,608888
19089.04,355775,341199,16370452,10529968,18,16020,52,54944,2447,608888
20094.87,356376,341794,16370452,10537780,18,16024,52,54944,2452,608888
21099.48,356976,342388,16370452,10546368,18,16032,52,54944,2455,608888
22104.27,357576,342984,16370452,10553592,18,16032,52,54944,2460,608912
23110.97,358178,343577,16370452,10559632,18,16036,53,54944,2466,608956
