time,total,idle,mem_total,mem_free,11476/cpu,11476/rss,12090/cpu,12090/rss,4355/cpu,4355/rss
1003.62,491811,459969,16370452,7720056,40,18432,131,55476,3729,644684
2008.2,492410,460561,16370452,7719300,40,18436,131,55480,3736,644688
3012.66,493011,461155,16370452,7720848,40,18436,131,55480,3740,644688
4015.74,493610,461743,16370452,7709508,40,18436,131,55480,3746,644692
5019.09,494207,462329,16370452,7709520,40,18440,133,55480,3753,644692
6023.23,494808,462921,16370452,7710024,40,18440,134,55480,3760,644696
7026.8,495407,463508,16370452,7711648,40,18440,134,55480,3767,644696
8032.66,496006,464082,16370452,7711680,40,18444,135,55480,3790,647720
9036.91,496606,464674,16370452,7711432,40,18444,135,55480,3797,647824
10042.7,497207,465265,16370452,7695808,41,18444,136,55480,3800,647848
11046.94,497805,465335,16370452,7532196,41,18448,139,55544,3817,646280
12050.16,498403,465343,16370452,7415772,41,18448,139,55572,3821,646288
13051.79,499003,465458,16370452,7280648,41,18512,140,55576,3826,646292
14054.12,499603,465466,16370452,7252688,41,18512,140,55576,3829,646304
15056.03,500200,465572,16370452,7180476,41,18520,140,55576,3833,646316
16057.24,500799,465580,16370452,7178208,41,18520,140,55576,3837,646360
17059.51,501398,465667,16370452,7039624,41,18520,140,55576,3840,646388
18061.39,501996,466230,16370452,6991496,41,18532,141,55680,3847,646408
19065.48,502596,466823,16370452,7007372,42,18544,142,55684,3853,646408
20070.35,503196,467418,16370452,7007372,42,18544,143,55684,3858,646408
21075.31,503798,468011,16370452,7007124,42,18544,143,55712,3863,646412
22079.52,504398,468605,16370452,7007124,42,18548,143,55712,3869,646416
23082.77,504998,469198,16370452,7007124,42,18548,143,55712,3874,646420
24087.6,505597,469786,16370452,7011128,42,18552,144,55712,3881,648164
25090.93,506195,470379,16370452,7015444,42,18552,144,55712,3886,648164
26094.36,506794,470970,16370452,7021184,42,18552,144,55712,3893,648168
27097.3,507394,471562,16370452,7022176,42,18552,144,55712,3899,648168
28101.61,507994,472155,16370452,7022956,42,16912,144,55712,3903,648168
