time,total,idle,mem_total,mem_free,11476/cpu,11476/rss,12090/cpu,12090/rss,4355/cpu,4355/rss
1003.6,535607,496907,16370452,6657244,47,17224,162,55144,4180,648264
2009.1,536207,497499,16370452,6671380,47,17224,163,55144,4184,648264
3018.77,536809,498092,16370452,6689856,47,17224,163,55144,4191,648264
4020.63,537407,498685,16370452,6689352,47,17224,163,55144,4196,648264
5024.94,538007,499278,16370452,6689100,47,17224,163,55144,4203,648264
6029.07,538607,499870,16370452,6686832,47,17224,163,55144,4208,648264
7033.19,539206,500462,16370452,6690204,47,17228,164,55144,4213,648268
8038.52,539808,501057,16370452,6689712,47,17228,164,55144,4218,648268
9043.94,540407,501651,16370452,6689460,47,17228,164,55144,4224,648268
10048.0,541007,502238,16370452,6668572,47,17228,165,55148,4229,648268
11050.94,541604,502286,16370452,6678236,47,17228,168,55160,4246,646400
12052.82,542202,502294,16370452,6668912,47,17228,168,55160,4250,646408
13054.87,542800,502484,16370452,6526144,48,17228,169,55160,4257,646456
14056.28,543398,502490,16370452,6366144,48,17228,169,55160,4260,646456
15058.22,543996,502651,16370452,6135652,48,17256,171,55164,4282,646472
16060.3,544595,503242,16370452,6135148,48,17256,171,55164,4286,646472
17065.07,545195,503837,16370452,6135148,48,17256,171,55164,4291,646472
18069.8,545795,504430,16370452,6142972,48,17256,171,55164,4297,646472
19073.82,546394,505023,16370452,6141504,48,17256,171,55164,4302,646472
20077.35,546993,505618,16370452,6142540,48,17256,172,55168,4307,646472
21081.98,547593,506212,16370452,6142064,49,17256,172,55168,4311,646472
22086.47,548193,506802,16370452,6142064,49,17256,172,55168,4317,646472
23090.96,548791,507387,16370452,6150140,49,17256,172,55168,4324,646476
24096.13,549391,507979,16370452,6150140,49,17256,172,55168,4330,646484
25101.44,549993,508572,16370452,6149888,49,17256,173,55168,4336,646520
