time,sent,received,total
1.64,4530.07,664319.44,653.17
1002.52,4532.38,664320.85,653.18
2006.81,4535.51,664323.24,653.18
3011.31,4538.92,664325.62,653.19
4015.97,4542.22,664328.07,653.19
5021.82,4545.52,664330.46,653.2
6028.26,4548.62,664332.85,653.2
7032.5,4552.05,664335.43,653.21
8036.44,4554.99,664337.6,653.21
9041.75,4558.25,664340.05,653.22
10046.55,4561.75,664342.7,653.23
11049.63,4749.93,681772.06,670.43
12051.26,4939.97,684442.79,673.22
13054.46,5155.61,702366.93,690.94
14055.91,5337.78,704978.79,693.67
15057.64,5537.74,723106.83,711.57
16060.28,5723.3,725731.0,714.31
17063.45,5908.88,728331.94,717.03
18065.15,6014.11,734441.64,723.1
19069.93,6017.41,734444.03,723.11
20075.41,6020.6,734446.41,723.11
21081.03,6023.77,734448.8,723.12
22086.9,6026.82,734451.32,723.12
23092.9,6030.29,734454.02,723.13
24098.37,6033.69,734456.41,723.13
25103.0,6037.1,734459.12,723.14
26108.37,6040.37,734461.37,723.15
27113.85,6043.73,734463.75,723.15
28117.46,6046.23,734465.59,723.16
