time,total,idle,mem_total,mem_free,1965/cpu,1965/rss,1995/cpu,1995/rss,2009/cpu,2009/rss,2022/cpu,2022/rss,2900/cpu,2900/rss,2918/cpu,2918/rss,96583/cpu,96583/rss
1005.19,5299902,4629690,3887864,213548,141739,690404,25370,71996,33294,131680,61480,160732,4879,95920,1227,42684,312,50752
2007.31,5300298,4630026,3887864,197536,141748,690404,25373,71996,33295,131680,61483,160732,4880,95920,1227,42684,312,50752
3011.77,5300692,4630398,3887864,198084,141755,690404,25374,71996,33297,131680,61488,160732,4880,95920,1227,42684,312,50752
4013.78,5301095,4630764,3887864,198912,141761,690404,25376,71996,33299,131680,61491,160732,4880,95920,1227,42684,312,50752
5017.74,5301491,4631104,3887864,204164,141777,690404,25379,71996,33302,131680,61497,160732,4880,95920,1227,42684,312,50752
6021.34,5301881,4631449,3887864,208288,141790,690404,25381,71996,33305,131680,61504,160732,4881,95920,1227,42684,312,50752
7023.19,5302276,4631786,3887864,203196,141801,690404,25382,71996,33308,131680,61508,160732,4881,95920,1227,42684,313,50752
8024.94,5302673,4632166,3887864,206316,141805,690404,25383,71996,33309,131680,61510,160732,4881,95920,1227,42684,313,50752
9026.87,5303071,4632515,3887864,198868,141814,690404,25385,71996,33312,131680,61514,160732,4882,95920,1227,42684,313,50764
10029.06,5303466,4632885,3887864,192976,141822,690404,25387,71996,33314,131684,61518,160732,4882,95920,1227,42684,313,50764
11035.22,5303855,4633050,3887864,184992,141866,690404,25389,71996,33322,131684,61537,160732,4884,95920,1228,42684,314,50764
12040.19,5304248,4633334,3887864,187280,141880,690404,25392,71996,33324,131684,61544,160732,4886,95920,1229,42688,314,50764
13049.79,5304639,4633593,3887864,186444,141889,690404,25393,71996,33326,131684,61547,160732,4886,95920,1229,42688,314,50768
14052.22,5305032,4633870,3887864,179688,141905,690404,25395,71996,33332,131684,61554,160732,4888,95920,1229,42688,315,50772
15054.17,5305433,4634246,3887864,182576,141912,690404,25396,71996,33333,131684,61557,160732,4889,95920,1229,42688,315,50772
16056.29,5305826,4634582,3887864,186636,141924,690404,25398,71996,33336,131684,61563,160732,4889,95920,1229,42688,315,50772
17061.77,5306223,4634941,3887864,188716,141937,690404,25401,71996,33338,131684,61569,160732,4889,95920,1229,42688,316,50772
18063.8,5306617,4635271,3887864,199012,141949,690404,25402,71996,33340,131684,61573,160732,4889,95920,1229,42688,316,50772
19067.23,5307010,4635647,3887864,199692,141955,690404,25403,71996,33343,131684,61577,160732,4889,95920,1229,42688,316,50772
20069.09,5307407,4635995,3887864,194004,141965,690404,25405,71996,33344,131684,61582,160732,4890,95920,1229,42688,316,50772
21071.03,5307807,4636367,3887864,195068,141974,690404,25407,71996,33346,131684,61587,160732,4890,95920,1229,42688,316,50772
22073.34,5308201,4636707,3887864,185036,141982,690404,25409,71996,33348,131684,61590,160732,4891,95920,1230,42688,317,50772
23077.98,5308595,4637052,3887864,199724,141995,690404,25412,71996,33357,131684,61597,160732,4891,95920,1230,42688,317,50772
24080.2,5308990,4637423,3887864,201620,142001,690404,25413,71996,33362,131684,61599,160732,4891,95920,1230,42688,317,50772
25082.17,5309384,4637770,3887864,210848,142011,690404,25414,71996,33365,131684,61603,160732,4892,95920,1230,42688,317,50772
26084.02,5309773,4638129,3887864,210456,142023,690408,25416,71996,33368,131684,61609,160732,4892,95920,1230,42688,317,50772
27085.93,5310165,4638471,3887864,203520,142033,690408,25417,71996,33370,131684,61613,160732,4892,95920,1230,42688,317,50772
28090.11,5310564,4638850,3887864,208852,142038,690408,25418,71996,33371,131684,61617,160732,4892,95920,1230,42688,317,50772
29092.12,5310957,4639168,3887864,203924,142050,690408,25421,71996,33373,131684,61622,160732,4898,95920,1230,42688,318,50772
30094.03,5311358,4639535,3887864,203684,142056,690408,25422,71996,33375,131684,61625,160732,4898,95920,1230,42688,318,50772
31095.94,5311749,4639878,3887864,203696,142067,690408,25423,71996,33378,131684,61631,160732,4898,95920,1230,42692,319,50772
32097.9,5312140,4640242,3887864,204936,142074,690408,25426,71996,33379,131684,61635,160732,4898,95920,1230,42692,319,50772
33101.58,5312539,4640607,3887864,199824,142082,690408,25427,71996,33381,131684,61638,160732,4899,95920,1230,42692,319,50772
34106.67,5312933,4640941,3887864,191072,142096,690408,25430,71996,33384,131684,61644,160732,4899,95920,1230,42692,319,50772
35111.63,5313322,4641297,3887864,191992,142109,690408,25432,71996,33387,131684,61650,160732,4900,95920,1230,42692,319,50772
36113.71,5313720,4641635,3887864,204592,142118,690408,25434,71996,33389,131684,61654,160732,4900,95920,1230,42692,319,50772
37115.59,5314116,4642011,3887864,204128,142124,690408,25435,71996,33391,131684,61658,160732,4900,95920,1230,42692,319,50772
38118.83,5314514,4642358,3887864,205884,142133,690408,25436,71996,33392,131684,61662,160732,4901,95920,1230,42692,319,50772
39120.72,5314907,4642734,3887864,205800,142139,690408,25437,71996,33395,131684,61665,160732,4901,95920,1230,42692,321,50772
40125.8,5315304,4643025,3887864,206768,142197,690408,25439,71996,33399,131684,61671,160732,4901,95920,1230,42692,321,50772
41137.03,5315692,4643359,3887864,209936,142228,681176,25442,71996,33403,131684,61680,160732,4901,95920,1230,42692,322,50772
42140.06,5316089,4643664,3887864,202980,142242,681176,25447,71996,33406,131684,61685,160732,4901,95920,1231,42692,322,50772
43143.29,5316481,4644010,3887864,217516,142250,681176,25450,71996,33408,131684,61689,160732,4901,95920,1231,42692,322,50772
44145.19,5316882,4644381,3887864,217300,142258,681176,25451,71996,33412,131684,61694,160732,4902,95920,1231,42692,323,50772
45150.24,5317278,4644727,3887864,215000,142269,681176,25452,71996,33413,131684,61697,160732,4902,95920,1231,42692,323,50772
46152.79,5317674,4645095,3887864,214936,142276,681176,25453,71996,33415,131684,61701,160732,4903,95920,1231,42692,323,50772
47156.98,5318064,4645435,3887864,200728,142289,681180,25455,71996,33417,131684,61707,160732,4903,95920,1231,42692,323,50772
48161.31,5318457,4645782,3887864,201092,142304,681180,25458,71996,33420,131684,61713,160732,4904,95920,1231,42692,323,50772
49163.39,5318847,4646112,3887864,194988,142316,681180,25459,71996,33423,131684,61718,160784,4905,95920,1231,42692,323,50772
50165.62,5319242,4646492,3887864,195264,142322,681180,25461,71996,33424,131684,61722,160904,4905,95920,1231,42692,323,50772
51167.64,5319636,4646836,3887864,203584,142333,681180,25463,71996,33426,131684,61728,161280,4905,95920,1231,42692,324,50772
52169.6,5320036,4647198,3887864,204004,142339,681180,25465,71996,33427,131684,61734,161480,4905,95920,1233,42756,324,50772
53171.62,5320435,4647559,3887864,201452,142346,681180,25467,71996,33430,131684,61738,161480,4906,95920,1233,42756,324,50772
