time,total,idle,mem_total,mem_free,2950/cpu,2950/rss,6357/cpu,6357/rss
1006.07,946115,903574,3887864,2257444,94,2868,6139,102716
2006.98,946516,903904,3887864,2254700,94,2868,6141,102716
3007.83,946920,904249,3887864,2254708,94,2868,6141,102716
4008.61,947320,904602,3887864,2249164,94,2868,6142,102716
5009.38,947723,904950,3887864,2249416,94,2868,6143,102716
6010.2,948124,905287,3887864,2249164,94,2868,6151,102720
7012.56,948526,905649,3887864,2249252,94,2868,6152,102720
8013.7,948930,905994,3887864,2249352,94,2868,6155,102720
9014.67,949333,906342,3887864,2247588,95,2868,6157,102720
10015.62,949734,906692,3887864,2247644,95,2868,6159,102720
11016.46,950136,907039,3887864,2247404,95,2868,6160,102720
12017.55,950532,907363,3887864,2247172,95,2868,6161,102720
13018.76,950938,907711,3887864,2247172,95,2868,6163,102720
14022.65,951344,908059,3887864,2247172,95,2868,6164,102720
15023.51,951749,908411,3887864,2239612,95,2868,6165,102720
16024.31,952150,908749,3887864,2239612,95,2868,6171,102720
17026.32,952550,909103,3887864,2235604,95,2868,6171,102720
18027.42,952952,909448,3887864,2235352,95,2868,6173,102720
19028.25,953354,909796,3887864,2233336,95,2868,6175,102720
20029.34,953755,910143,3887864,2230060,95,2868,6176,102720
21030.56,954158,910490,3887864,2230060,95,2868,6177,102720
22032.05,954564,910810,3887864,2224268,95,2868,6179,102720
23033.1,954966,911151,3887864,2223544,95,2868,6180,102720
24033.99,955369,911499,3887864,2224516,95,2868,6181,102720
25035.1,955771,911845,3887864,2223048,95,2868,6185,102720
26036.22,956176,912181,3887864,2221312,95,2868,6191,102720
27037.37,956581,912527,3887864,2220304,95,2868,6192,102720
28039.12,956981,912908,3887864,2220136,95,2868,6193,102720
29040.85,957380,913300,3887864,2220636,96,2868,6196,102720
30042.86,957778,913689,3887864,2222112,96,2868,6201,102720
31044.61,958175,914084,3887864,2222604,96,2868,6202,102720
32046.6,958572,914478,3887864,2224036,96,2868,6205,102720
33047.53,958969,914853,3887864,2225104,96,2868,6206,102720
34048.35,959368,915251,3887864,2225104,96,2868,6207,102720
35062.84,959774,915655,3887864,2225860,96,2868,6208,102720
36063.69,960172,916045,3887864,2225356,96,2868,6212,102720
37064.53,960572,916441,3887864,2225356,96,2868,6213,102724
38066.51,960970,916834,3887864,2225116,96,2868,6215,102724
39068.75,961368,917230,3887864,2225620,96,2868,6218,102724
40071.12,961767,917619,3887864,2225372,96,2868,6222,102724
41073.18,962169,918010,3887864,2225372,96,2868,6224,102728
42075.07,962568,918397,3887864,2224112,96,2868,6226,102728
43076.2,962966,918752,3887864,2215316,96,2868,6230,102728
44077.2,963366,919149,3887864,2215068,96,2868,6231,102728
45078.46,963767,919548,3887864,2215244,96,2868,6231,102728
46080.32,964166,919942,3887864,2216068,96,2868,6234,102728
47081.42,964565,920336,3887864,2216072,96,2868,6237,102728
48083.97,964964,920729,3887864,2216340,96,2868,6239,102728
49086.18,965363,921125,3887864,2217104,96,2868,6241,102728
50088.21,965763,921507,3887864,2217524,96,2868,6245,102728
51090.18,966160,921901,3887864,2217968,97,2868,6248,102728
52092.22,966559,922295,3887864,2218508,97,2868,6251,102728
53093.17,966957,922664,3887864,2215820,97,2868,6253,102728
54094.0,967357,923061,3887864,2219172,97,2868,6253,102728
55094.82,967755,923458,3887864,2219172,97,2868,6255,102728
56095.66,968154,923854,3887864,2219424,97,2868,6255,102728
57096.5,968552,924246,3887864,2218932,97,2868,6259,102728
58098.46,968952,924643,3887864,2218700,97,2868,6261,102728
59100.54,969351,925037,3887864,2219468,97,2868,6262,102728
60102.69,969750,925425,3887864,2219660,97,2868,6267,102728
61104.68,970148,925812,3887864,2220368,97,2868,6276,102728
62106.69,970545,926204,3887864,2220116,97,2868,6279,102728
63108.81,970942,926581,3887864,2212092,97,2868,6281,102728
64109.72,971341,926975,3887864,2220368,97,2868,6282,102728
65110.59,971742,927373,3887864,2220512,97,2868,6282,102728
66111.47,972142,927768,3887864,2224192,97,2868,6284,102728
67112.59,972540,928158,3887864,2223688,97,2868,6288,102728
68114.7,972938,928550,3887864,2223184,97,2868,6292,102728
69116.84,973339,928947,3887864,2223188,97,2868,6293,102728
70119.14,973737,929334,3887864,2222940,97,2868,6299,102728
71121.05,974134,929728,3887864,2222940,97,2868,6301,102728
72123.24,974534,930122,3887864,2222940,97,2868,6304,102728
73125.29,974933,930506,3887864,2222688,98,2868,6305,102728
74126.35,975330,930872,3887864,2221680,98,2868,6306,102728
75127.24,975730,931269,3887864,2221432,98,2868,6308,102728
76128.07,976128,931662,3887864,2221432,98,2868,6310,102728
77128.89,976528,932053,3887864,2221208,98,2868,6316,102728
78129.69,976928,932450,3887864,2220956,98,2868,6318,102728
79131.59,977328,932847,3887864,2221208,98,2868,6318,102728
80133.97,977727,933234,3887864,2221460,99,2868,6323,102728
81136.16,978127,933628,3887864,2221460,99,2868,6326,102728
82138.28,978525,934023,3887864,2221460,99,2868,6328,102728
83140.3,978927,934420,3887864,2221712,99,2868,6330,102728
84141.28,979324,934794,3887864,2221488,99,2868,6332,102728
85142.3,979724,935191,3887864,2221488,99,2868,6333,102728
86143.16,980124,935588,3887864,2221488,99,2868,6334,102728
87144.25,980522,935979,3887864,2221488,99,2868,6337,102732
88145.18,980921,936376,3887864,2221492,99,2868,6340,102732
89147.47,981319,936770,3887864,2221492,99,2868,6341,102732
90149.83,981718,937158,3887864,2221996,99,2868,6346,102732
91151.96,982115,937523,3887864,2221744,99,2868,6350,102732
92153.82,982509,937870,3887864,2221044,99,2868,6352,102732
93155.91,982911,938219,3887864,2219540,99,2868,6353,102732
94157.06,983305,938564,3887864,2215100,99,2868,6356,102732
95158.09,983705,938933,3887864,2213592,99,2868,6356,102732
96159.12,984107,939293,3887864,2212076,99,2868,6358,102732
97160.12,984506,939637,3887864,2211600,99,2868,6364,102732
98161.13,984903,939992,3887864,2211780,99,2868,6367,102732
